Authors,Title,Year,Link,Abstract,Author Keywords,Index Keywords
"Prakash Sethi S.","Defining the concept of good corporate citizenship in the context of globalization: A paradigm shift from corporate social responsibility to corporate social accountability",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77951189988&partnerID=40&md5=ecb57de6877cb64f737a810f84864cab",[No abstract available],,
"Edward P., Willmott H.","Structures, identities and politics: Bringing corporate citizenship into the corporation",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-69649101382&partnerID=40&md5=9573befec0e02ecfd92b7da0154ba394",[No abstract available],,
"Mir R., Marens R., Mir A.","The corporation and its fragments : Corporate citizenship and the legacies of imperialism",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84881968415&partnerID=40&md5=4b658a08bdc1e7ef8fa4910e585ff2ba",[No abstract available],,
"Huber M.","Introduction: The emerging market of stakeholder management",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84889994927&partnerID=40&md5=352c0e3efa9d29571090c3a5d284f657",[No abstract available],,
"Suder G.G.S., Lefevre J.","Corporate responsibility in peace, conflict reduction and crisis prevention: Human security for thriving markets-a tool kit",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77952072459&partnerID=40&md5=e838983b32ed83399493ddc0357ed53b",[No abstract available],,
"Priadko S.","Implementing the TRI*M approach as a stakeholder management system for russia's largest telecom provider",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84889989701&partnerID=40&md5=4cd7d35e346e1a08f1f7c90995a46188","The VimpelCom Group is one of the largest telecom providers in the Russian and former CIS countries markets. The VimpelCom Group includes companies operating in Russia, Kazakhstan, Ukraine, Uzbekistan, Tajikistan, Georgia and Armenia. The VimpelCom Group's GSM and 3G license portfolio covers a territory with a population of about 250 million. This includes the entire territories of Russia, Kazakhstan, Ukraine, Uzbekistan, Tajikistan, Georgia and Armenia. VimpelCom was the first Russian company to list its shares on the New York Stock Exchange (NYSE). VimpelCom's ADSs are listed on the NYSE under the symbol VIP. © 2008 Springer-Verlag Berlin Heidelberg.",,
"Suder G.G.S.","International business under adversity: A role in corporate responsibility, conflict prevention and peace",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77952085370&partnerID=40&md5=4cc66c84657b42629e9515b1adbb55e0","While Golda Meir was Prime Minister of Israel she shared her hopes for humanity: ""I hope that some day, perhaps not in my time or my children's time, but in my grandchildren's time, war will become like cannibalism, completely unthinkable"". For war to be unthinkable, business must be a part of the solution. Gabriele Suder's new volume recognizes the imperative of peace and brings many of the best thinkers in the world together to ask how the private sector can contribute to a peaceful future for our planet. With strikingly new ideas, International Business under Adversity is must reading for business leaders and students alike. - Nancy J. Adler, McGill University, Canada. © Gabriele G.S. Suder 2008. All rights reserved.",,
"Ledingham J.A.","A chronology of organization-stakeholder relationships with recommendations concerning practitioner adoption of the relational perspective",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-70749088689&partnerID=40&md5=cc49ad44ea69ee61ee9c546c976e2b54","The notion of relationships as the appropriate focus of public relations has evolved over the past two decades. Initially, reaction was limited to recognition of the role of relationships, with little development in terms of operationalization, exploration, or implications. In recent years, however, the ""relational perspective"" has become the foundation for a growing stream of scholarly inquiry encompassing relationship processes, roles, attributes, and measurement strategies. This discourse traces the concept from its emergence to its position today as the second most-popular area for scholarly inquiry within the discipline of public relations. In addition, the author offers recommendations to facilitate the adoption of the relational perspective by the practitioner community. © Taylor & Francis Group, LLC.","Chronology; Organizational communication; Practitioners; Public relations; Relationship management; Stakeholders",
"Pereira B.","Business ethics, good corporate governance and international corruption [Éthique commerciale, bonne gouvernance des entreprises et corruption internationale]",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-67650665804&partnerID=40&md5=c28505bd4067f35c38402b7bcdfa420b","A high number of international conventions and European legislations aimed at fighting corruption entered into force in the past ten years. They created new incriminations in the field. Especially corruption is now punished in the private sector. Many states have ratified such instruments and modified their domestic legal order accordingly. Anyway the gap between provisions and implementation remains. In order to fight corruption and restore loyalty in business relations legal provisions are necessary but not sufficient. This leads the author to advocate other means to fight corruption to promote a more ethical corporate governance.","Corruption; Incrimination; International business law; International criminal law",
"Byrne E.F.","Assessing arms makers' corporate social responsibility (Journal of Business Ethics DOI: 10.1007/s10551-006-9228-9)",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349115107&partnerID=40&md5=e035620b7e2a300dd4b7a365016fb53c",[No abstract available],,
"Debeljak J., Krkač K.","Change management and CSR: An essay in the ontology and business ethics of change/process management",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79957861887&partnerID=40&md5=e2ca89f2f241e75ba10b177c657a3a8f",[No abstract available],,
"Saini A., Krush M., Johnson J.L.","Anomie and the marketing function: The role of control mechanisms (Journal of Business Ethics DOI: 10.1007/s10551-007-9660-5)",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349108848&partnerID=40&md5=9e9244bb5c7f99d0f55f9fb67851c0a4",[No abstract available],,
"Sivakumar N.","The business ethics of Jamsetji Nusserwanji Tata - A forerunner in promoting stakeholder welfare",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349090685&partnerID=40&md5=7034adb6e9d2e8a06ab16f1b019e71a8","This article examines the business practices of Jamsetji Nusserwanji Tata, the founder the Tata group of business in India in the 19th century, from the perspective of stakeholder welfare. Jamsetji Nusserwanji Tata was concerned about the welfare of all major stakeholder constituents. His business practices promoted the welfare of employees, customers, society, owners, competitors, environment and other stakeholders. He implemented several measures even before law mandated them thus acting as a forerunner in promoting stakeholder welfare. His business plans became the foundation for an economically strong India. This article, after an initial overview of the stakeholder framework, describes the business practices of Jamsetji Nusserwanji Tata with regard to major stakeholder constituents. Relevant research findings regarding each stakeholder constituent studied have been cited to show that the practices of Jamsetji Nusserwanji Tata have relevance to business even today. © 2007 Springer Science+Business Media B.V.","Jamsetji Nusserwanji Tata; Management history; Stakeholder welfare",
"Johansen T.R.","Employees and the operation of accountability",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349132394&partnerID=40&md5=c4da02eb295d5ce79864b66bcfe85866","This article examines a social accounting cycle in a Danish savings bank with specific focus on how employees interacted with the cycle. The case study is based on archival material and observations of employee engagement sessions that were a significant part of the cycle. The article exposes the ways in which the cycle can be understood as an initiative that prompts different forms of accountability. The cycle had the potential to bring different forms of accountability together, but the cycle also faced challenges that threatened its relevance from an employee perspective. These challenges might have implications for the way we perceive social accounting and the role of employees. © 2007 Springer Science+Business Media B.V.","Accountability; Employee voice; Employees; Social accounting; Stakeholder engagement",
"Vial V.","How socially responsible engagement can change your business model: The radical experience of armor Lux",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-65349150180&partnerID=40&md5=847ea93b4b68c0d2206c3b9a342816c3","Despite a growing consensus on corporate social responsibility (CSR) issues relevant to companies, there is no one-size-fits-all way to structure and organize CSR. The lack of clarity and transparency in the structure leads stakeholders, rightly or wrongly, to accuse companies of ""greenwashing strategies."" The author analyzes the case of a small French textile company that has radically turned its business model toward CSR in order to survive. It provides a good example of real social engagement and how it transforms the business model. It also raises the question of whether sustainable development issues, scarcity of resources, and deindustrialization of developed countries will move other manufacturers to consider services and intangible assets as part of their business model. © 2008 Wiley Periodicals, Inc.",,
"Sheppard V.A., Fennell D.A.","The multidimensional ethics scale and cruise ship tourists: Testing the troubled waters",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84862111712&partnerID=40&md5=1546852c33d8a91b76a455af65868253","Reidenbach and Robin's Multidimensional Ethics Scale (MES), has been tested and employed in a number of applications. This study sought to test the ability of the MES to be extended to examine the ethical standards of cruise ship tourists in Alaska (USA) and Cozumel (Mexico). Based upon the findings of this research, the utility of employing the MES as an instrument to measure ethical standards of tourists may be problematic and, consequently, further testing of the scale is recommended. Overall, 22.4% of respondents (n = 483) did not respond, in part or in whole, to the MES section of the questionnaire. This article will discuss the in-field difficulties experienced by respondents in completing the MES section of the questionnaire. © 2009 Cognizant Comm. Corp.","Alaska; Business ethics; Cruise tourism; Ethics; Mexico; Multidimensional ethics scale",
"Sondervan E.","The TRI*M principle-applying it in the public sector",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-80355123034&partnerID=40&md5=3eb71a7887f6bbb48a3849e0936ce301","TRI*M is one of the leading systems in the area of Stakeholder Management. TRI*M was originally designed for the profit sector. Since more than a decade, some twelve thousand studies have taken place for a great many companies, from small and medium-sized businesses to the blue-chips of this world. More than half of the Fortune 100 companies use (or have used) TRI*M. © 2008 Springer-Verlag Berlin Heidelberg.",,
"Lynes J.K., Andrachuk M.","Motivations for corporate social and environmental responsibility: A case study of Scandinavian Airlines",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-56949107983&partnerID=40&md5=ad446f9b6f5fc1f314c4aa64d54aab33","The term corporate social and environmental responsibility (CSER) is gaining popularity with some studies attempting to escape narrow definitions of corporate responsibility. This paper aims to develop a model that illustrates how various external, sector-specific and internal influences for CSER are interpreted, and then shaped into action at the level of the firm. Using an in-depth case study approach, this model is then applied to one firm - Scandinavian Airlines (SAS). Developing an understanding of the figurative black box of SAS's motivations contributes to unlocking the reasons why corporations are choosing (or not) to commit to CSER. If these reasons are known, they can be used to develop appropriate mechanisms to ensure that CSER is an important aspect of a company's decision-making regime. Findings of the case study provide further evidence that motivations cannot be looked at in isolation of sectoral and cultural contexts. Secondly, it was seen how catalysts - the lens through which a firm sees and interprets motivations - can have an important impact in its level of commitment to CSER. © 2008 Elsevier Inc. All rights reserved.","Airline industry; Corporate social and environmental responsibility; Culture; Motivations; Scandinavian Airlines; Sweden",
"Strier F.","Rating the raters: Conflicts of interest in the credit rating firms",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-57649140516&partnerID=40&md5=686833940020d0650c034dfde8279bf2","The major credit rating agencies contributed substantially to the sub-prime mortgage crisis by giving their highest rating (AAA) to most of the collateralized debt obligations (CDO) securities that were backed by these sub-prime mortgages. Because the rating agencies are compensated by the issuers whose CDO bonds they rate, this relationship creates a prima facie conflict of interest, one that is compounded when the rating agency also consults for the issuers on designing the CDOs. While Congress and the Securities Exchange Commission investigate possible wrongdoing, various reforms have been proposed. This article analyzes these conflicts of interest and the cognate corporate governance issues. It then categorizes and critiques several of the reform proposals - which range in severity from requiring more disclosure to the suspension of the rating agency's license. © 2008 Center for Business Ethics at Bentley College.",,
"Pava M.L.","Why corporations should not abandon social responsibility",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349122559&partnerID=40&md5=5c45e2d641340995b284f9ea47a7209c","Former U.S. Secretary of Labor Robert Reich, in his recent book Supercapitalism: The Transformation of Business, Democracy, and Everyday Life (2007), rejects outright the call for increased corporate social responsibility. He believes that social responsibility advocates are wasting resources and efforts on a doomed project. This article suggests that while Reich raises several interesting concerns in his counter-intuitive book, especially about the rise in corporate political power, ultimately his argument is unconvincing. Worse yet, a careful reading suggests that Reich does not contemplate fully what it is he is asking business and society to give up in his call to jettison corporate social responsibility. The notion of corporate social responsibility is itself an extremely, valuable, and hard-won social asset. It is a vehicle for promoting transparency, more nuanced accountability, integrity, better communication, mutually beneficial exchange, and sensible development. In providing a language and vocabulary to critique business from both inside and outside its boundaries, it has becomes a necessary condition for business ethics and modern capitalism. It is especially important in a world of increasing global economics. Nevertheless, it is an extremely fragile asset. Books, like Reich's Supercapitalism, that dismiss corporate social responsibility in such a facile way, are dangerous and risky in ways that perhaps even the authors themselves are unaware. © 2008 Springer Science+Business Media B.V.","Accountability; Corporate social responsibility; Dialogue; Robert Reich; Triple bottom line reports",
"Krause J., Zütphen T.","Customer and brand loyalty research - Two separate fields?",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84890003014&partnerID=40&md5=5fe0a2fb3d530c7f1a3a587d22bcc913","Customer and brand loyalty research are two main fields of professional market research. It is no secret that both customer satisfaction, created by good management of business performance, and brand commitment, stimulated by effective brand management, are prerequisites for long-term profitability. In practice, the two fields of research are mostly carried out as separate projects with different approaches and on the customer side typically even in separate organisational units. TNS as one of the market leaders in ad hoc market research has successful tools for both fields of research: TRI*M™ for stakeholder management and the Conversion Model™ for measuring brand commitment. Both tools are separate in practice, but also used in combination with each other. © 2008 Springer-Verlag Berlin Heidelberg.",,
"Crane A., Matten D., Moon J.","Ecological citizenship and the corporation: Politicizing the new corporate environmentalism",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-63149152795&partnerID=40&md5=38cdacd0aec7393ffa9744a6732e635a","This article introduces the concept of ecological citizenship to management theory and in particular to ways of understanding the roles and responsibilities of the corporation. It begins by establishing the case for incorporating citizenship thinking into the literature on organizations and the environment and specifically for developing a greater political orientation to new corporate environmentalism. It goes on to identify the nature of the ecological citizenship concept and the three different understandings that are prevalent in the literature. Applying these perspectives to corporations, it then establishes how ecological citizenship can help us to examine corporate responsibilities for exporting liberal citizenship, rethink the stakeholder set, and reconfigure the community of the corporation. © 2008 Sage Publications.","Business and the natural environment; Citizenship studies; Corporate environmentalism; Ecological footprint analysis; Environmental policy; Management theory; Stakeholder theory","citizenship; ecological footprint; environmental policy; environmental politics; environmentalism; stakeholder; theoretical study"
"Orin R.M.","Ethical guidance and constraint under the sarbanes-oxley act of 2002",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-39149104352&partnerID=40&md5=a5b878c6560e79acda645d03be9b89bf","This article discusses two key features of the Sarbanes-Oxley Act, which was enacted in 2002 to restore integrity and public confidence to the financial markets. The law was passed in response to the horrendous corporate disasters that had occurred, including Enron, Worldcom, Adelphia, and Tyco. The implementation of effective business ethics became essential and the new law required the publication of corporate codes of ethics. It did not mandate their content. This paper suggests specific sections for inclusion in the general guidelines to encompass the ethical dimensions of the Act. It analyzes the compliance by the corporations in their public filings since Sarbanes-Oxley became law. The revelation of the size of the audit and accounting fees paid to Arthur Andersen by Enron and similar fees paid in other current financial debacles lead to another key requirement of Sarbanes-Oxley: mandatory auditor rotation. Here, however, Sarbanes-Oxley did not go far enough. The law required rotation only of the lead auditor within a firm. This paper submits that it should have required rotation of audit firms instead. The positions of the public companies, the American Institute of Certified Public Accountants, the Government Accountability Office, and accounting journals are explored as to the rotation of auditor firms regarding audit-partner rotation within a firm. The paper concludes that Sarbanes-Oxley should be expanded to require audit-firm rotation. This expansion is necessary to reinforce the independence of the public accountant, both in fact and appearance, and to restore competition within the accounting profession, which will benefit the investing public. It is up to the Security and Exchange Commission and the Public Company Accounting Oversight Board and, ultimately, Congress to make this expansion a reality.","Accounting; Arthur andersen; Audit-firm rotation; Auditing; Auditor rotation; Codes of ethics; Corporate governance; Enron; Ethics education; Sarbanes-Oxley",
"Roloff J., Assländer M.S.","Autonomy in buyer-supplier relationships",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84858419539&partnerID=40&md5=e82b775ef84166b70cc32d44ed18f871","This paper analyses supplier-buyer relationships in which the suppliers adapt to the buyers' needs and expectations in order to gain mutual advantages. In some cases such closely-knit relationships lead to violations of the autonomy of one or both partners. In order to analyze this problem a concept of corporate autonomy (CA) is developed. CA is distinguished in rule autonomy, executive autonomy and control autonomy. A case study of Mattel, Inc facing problems with lead contaminated toys produced in China shows that the CA of buyer and supplier can be restricted as a result of a dysfunctional partnership.","Business ethics; Mattel; Supply chain management","Business ethics; Buyer-supplier relationships; Mattel; Supplier-buyer relationships; Lead; Supply chain management; Sales"
"Lindgren D., Budd J.","A framework for social development assessment",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84892257555&partnerID=40&md5=ac593d8cdafe98efb9e02f98ce5c6f10","This chapter presents a new model of thinking for evaluating social development work. The social assessment framework put forward is based on TNS stakeholder management model, TRI*M, and focuses on the critical area of how aid and donor organizations can assess the effectiveness of social development programs. The Millennium Development Goals have opened up a two way street between donors and beneficiaries and has provided for a need to look at social development assessment from a new perspective. The reader is taken through a journey of how the model came about, challenges faced during the process, and a vision for how the model will be used in the future. The two basic components of the model, the Program Effectiveness Index and the TRI *M Grid for understanding program drivers, are explained. A case study covering the Tsunami relief effort in Aceh, where the model was used for the first time, is included as an example of how TNS was able to deliver insight and clear direction in an otherwise complex environment. A client perspective is also provided both in terms of needs assessment and actions taken by UNICEF as a result. The chapter concludes with a reflection of what the future holds and the opportunity to apply the framework in other countries as well as for different situations. © 2008 Springer-Verlag Berlin Heidelberg.",,
"Reade C., Todd A.M., Osland A., Osland J.","Poverty and the multiple stakeholder challenge for global leaders",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55849144427&partnerID=40&md5=51fd65d5b9c686f3d4926d195776d0e2","The article presents a case study in which business leaders deal with challenging problems related to poverty, involving multiple stakeholders. This emphasizes the importance of training prospective global leaders to manage stakeholder relationships and engage in stakeholder dialogue. The authors highlight the stakeholder role played by nongovernmental organizations and include a simulation that develops stakeholder dialogue skills. They identify practical lessons and assumptions underlying business education that are not shared by all stakeholders in the context of poverty. © 2008 Organizational Behavior Teaching Society.","Global leadership; Poverty; Stakeholder dialogue; Stakeholder theory",
"Koehn D., Leung A.","Dignity in western versus in chinese cultures: Theoretical overview and practical illustrations",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-57649234988&partnerID=40&md5=75343939ff47f0828bfebbe95927ec68","Dignity is an important concept in ethics. Human rights organizations justify rights by appealing to human dignity. Prominent politicians have cited the need to protect human dignity and urged the founding of international institutions. The concept of human dignity is often used to evaluate and critique the ethics of select practices. In addition, the idea of dignity is used as a universal principle to ground universalist business ethics. This paper argues that there are substantial differences between the ways in which the West and China construe human dignity. Having documented these major differences, we consider two cases to show how the differences might ""cash out"" in actual business practice. Instead of relying upon a nonexistent universal concept of human dignity, we suggest that it is respectful and sound to seek to identify the many goods (teamwork, initiative, autonomy, respect for elders) that differing parties see at play in the case at hand and then to try to come up with ways to realize as many of these goods as possible. © 2008 Center for Business Ethics at Bentley College.",,
"Grace Neville M.","Positive deviance on the ethical continuum: Green mountain coffee as a case study in conscientious capitalism",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-57649135153&partnerID=40&md5=200f3adc3b27eacc6d367e4b54e9cae6","Increasingly, stories are emerging about businesses that engage in ethical behaviors above and beyond mere compliance with regulations. These positive deviations along the ethical continuum provide an opportunity to explore how some companies' business philosophy leads them to pursue an array of outcomes beyond the bottom line. This paper presents a case study of Green Mountain Coffee Roasters, the leading ethical company in the United States as rated by Forbes magazine, exploring the company culture and operating philosophy from a perspective of conscientious capitalism. The three underlying assumptions of conscientious capitalism are: (1) interconnectedness between individuals, businesses, and global society; (2) wealth as a holistically understood state rather than solely a financial status; and (3) relevant time spanning multiple generations. Implications are offered for commerce, business practitioners, and educators. © 2008 Center for Business Ethics at Bentley College.",,
"Schwarzkopf D.L., Osterheld K.K., Levy E.S., Hall G.J.","Executives' views of factors affecting governance change in a not-for-profit setting",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-57649140517&partnerID=40&md5=df89a58352530466c874421177c747fc","Knowing the factors that executives deem critical to governance change can improve our understanding of how such changes come about and can help us evaluate those changes. Interviews with business and finance executives at 11 colleges reveal the importance to governance change of chief executive and board member leadership and interactions, as well as executive communication style. Costs are clear constraints to action, particularly since benefits are not quantified and are difficult to describe. Efforts to discuss governance with internal stakeholders require persistence to overcome narrow, individualized concerns. Communication about governance to external stakeholders is rare and represents a missed opportunity for stakeholder feedback and the development of trust. Executives appear willing to adopt governance forms without considering the idiosyncrasies of their institutional field, limiting the working definition of governance and its potential. For corporations and not-for-profit enterprises these findings hold implications for the context in which leadership is exercised and the shape of governance structures. They also pose a fundamental ethical dilemma for leaders to address. © 2008 Center for Business Ethics at Bentley College.",,
"Molnar K.K., Kletke M.G., Chongwatpol J.","Ethics vs. IT ethics: Do undergraduate students perceive a difference?",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349100555&partnerID=40&md5=7bf2b90bcf24ccbf62a20598ab4a1687","Do undergraduate students perceive that it is more acceptable to 'cheat' using information technology (IT) than it is to cheat without the use of IT? Do business discipline-related majors cheat more than non-business discipline-related majors? Do undergraduate students perceive it to be more acceptable for them personally to cheat than for others to cheat? Questionnaires were administered to undergraduate students at five geographical academic locations in the spring, 2006 and fall 2006 and spring, 2007. A total of 708 usable questionnaires were returned including 532 from students majoring in business-related disciplines and 139 from students majoring in non-business related disciplines (37 were undecided). It appears that in terms of intellectual property violations, undergraduate students in general find cheating using IT more acceptable than cheating without the use of IT. It also appears that undergraduate students perceive that it is relatively more acceptable for them to personally cheat when using IT than for others to cheat when using IT, although this is reversed when IT is not involved. No significant differences on these issues were found between undergraduate students having business discipline-related majors and those having non-business discipline-related majors. © 2008 Springer Science+Business Media B.V.","Business ethics; Cheating; Ethical decision-making; Information technology; Intellectual property violations; Internet cheating; Internet ethics; IT ethics; Plagiarism; Student ethical perceptions",
"Martin K.E.","Internet technologies in China: Insights on the morally important influence of managers",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349128921&partnerID=40&md5=e698ade81bed9d709395b883dd4ffba5","Within Science and Technology Studies, much work has been accomplished to identify the moral importance of technology in order to clarify the influence of scientists, technologists, and managers. However, similar studies within business ethics have not kept pace with the nuanced and contextualized study of technology within Science and Technology Studies. In this article, I analyze current arguments within business ethics as limiting both the moral importance of technology and the influence of managers. As I argue, such assumptions serve to narrow the scope of business ethics in the examination of technology. To reinforce the practical implications of these assumptions and to further illustrated the current arguments, I leverage the recent dialog around U.S. Internet technologies in China. The goal of this article is to broaden that which is morally salient and relevant to business managers and business ethicists in the analysis of technology by highlighting key lessons from seminal STS scholars. This article should be viewed as part of a nascent yet burgeoning dialog between business ethics and Science and Technology Studies - a dialog that benefits both fields of study. © 2008 Springer Science+Business Media B.V.","Actor-network theory; China; Ethics; Google, Inc.; Innovation; Internet; Pragmatism; Science and Technology Studies (STS); Socio-technical systems; Technology",
"Pava M.L.","'Loving the distance between them:' Thinking beyond Howard Gardner's ""five minds for the future""",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349106940&partnerID=40&md5=b84c697e8577d794906578748d36639d","In his book, Five Minds for the Future (2006), Howard Gardner offers both a constructive critique of current educational practices and an alternative vision for the future of education. Gardner, best known for his seminal work on multiple intelligences, grounds his major conclusions primarily on the results of his impressive, decade-long, and massive Good Works Project. Despite my several agreements and significant overlap with Howard Gardner, I believe that there is insufficient evidence to accept fully his policy prescriptions. Gardner's selection of the five minds of the future - the disciplined, synthesizing, creating, respectful, and ethical minds - is based on a set of limiting assumptions concerning globalization, good work, individuality, power and control, disciplines as value-free enterprises, ethics as the point of view of the universe, and the completeness of his list. This paper suggests that our conception of education might be dramatically expanded to include a more critical and distanced stance towards: globalization, the current goals of business, individualism, the traditional disciplines, and even ethics than Gardner currently imagines. Its aims can and should be broadened to include not only good work, but also love and play. Students must learn how to control their environments, but also how to appreciate and accept life's inevitable difficulties and limits. Ethics should certainly play a more central role in education as Gardner correctly emphasizes, but our understanding of ethics must include not only respect but also care; not only principles but also dialog. To accomplish all of this, however, requires us to think beyond Gardner's five minds to include additional ""mental dispositions"" like the caring, critical, intersubjective, spiritual, and joyful minds. Each of these ""minds"" is explored in this paper. © 2007 Springer Science+Business Media B.V.","Howard Gardner; Spirituality; Teaching business ethics",
"Hoffman A.J., Henn R.","Overcoming the social and psychological barriers to green building",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-63149085740&partnerID=40&md5=d00b8de2c7a09bca9f5afb3c61d6d77f","The green building movement has overcome formidable, technical, and economic hurdles in recent years, yet adoption of green building practices within the design and construction field remains low. Major corporations now offer products and services at a scale that is bringing costs down to competitive levels, but environmental sustainability in building design and delivery remains at the early stages of the adoption s-curve. This article argues that environmental progress in the building design and construction industry will continue to stall if the significant social and psychological barriers that remain are not addressed. After surveying the three levels of barriers-individual, organizational, and institutional-the article concludes with strategies for overcoming them. Seven specific strategies are elaborated, namely, issue framing, targeting the right demographic, education, structural and incentive change, indemnifying risk, green building standard improvements, and tax reform. © 2008 Sage Publications.","Built environment; Corporate environmentalism; Green building movement; Individual biases; Institutional theory; LEED certification; Organizational and institutional change; Organizational culture and structure; Organizational innovation; Sustainable business","architectural design; construction industry; corporate strategy; environmentalism; organizational change; sustainability"
"Abromaityte-Sereikiene L.","Factors influencing ethics of marketing decisions in Lithuanian media [Veiksniai, darantys i{ogonek}taka{ogonek} marketingo sprendimu{ogonek} etiškumui Lietuvos žiniasklaidoje]",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-70349484435&partnerID=40&md5=b42a4c0d3c39aef3f3feb019d674854b","Marketing as a powerful instrument is used differently in practice, the way of using depends on the purposes. But the experience shows that the ways of achieving the purposes or even the purposes themselves are not always ethical, do not always satisfy the true values of society. Cultural, historical, experience differences between countries determine different understanding and development of values. Although ethical questions are topical in all countries, as a bigger problem it remains in the transitional countries, in which the worth and the traditions of using them in every day and business situations are still in process. Although Lithuania already exited from the status of transitional country in economic and political senses, it will stay for a while in this status because of transitioning in values Marketing ethics is rather widely researched in world dimension. The most salient researches in marketing ethics are Th. W. Dunfee, N.C. Smith, W. T. Ross (1999), O. C. Ferrel (2001, 2002), Ph. Kotler (1993, 1999), G R. Laczniak (1990, 1993), F. W. Landgrehr (1994), E. J. McCarthy (1993),E. J. McCarthy and W. D. Perreault (1990), P. E. Murphy and G R. Laczniak (1992), J. Nantel and A. W. Weeks (1996), B. B.Schlegelmich (1998, 2001), D. B. Tinsley (2003), and others. Business, marketing ethics were researched by Lithuanian authors as well. A conception of social ethical marketing in a view of ecology was examined by V. Tamuliene (2002), V. Liesionis (2006). Business ethics like phenomenon existing between Lithuanian businessmen was researched by A. Paulaviciute (2004). Problematics of business and marketing ethics also was researched by N. Vasiljeviene (2000), G Berzinskas (2002), V. Pruskus (1997, 1998, 2003), D. Vysniauskiene and V. Kundrotas (1999), R. Freitakiene (2001) and others. Although researches in marketing, business ethics both in Lithuania and abroad are comparing numerous, situation in practice of marketing ethics essentially is not getting better. The researches of some authors show that a lot of people still muddle the concepts of ethics and ethiquette, don't realize what ethical norms should be followed, why should be followed (Paulaviciute, 2004). It is noticed; that the decisions made in the various situations differ, as far as ethics is concerned. Having analyzed these situations, it is possible to distinguish recurrent regularity, which is summarized by the authors and submitted as determinant factors of decision making process. Analysis of factors influencing ethics of marketing decisions can help to find out how to encourage ethical decisions in researched business sector. The authors rather widely give different approaches how different factors influence ethicalness of a decision taking process. They give different schemes, models. But authors do not compare factors influencing ethicalness of marketing and conditions when these factors operate. This does not give a full view and determines slower integration of marketing ethical rules to every day life of any business sector, in which following of ethical rules would become matter-of-course.","Individual factors; Marketing ethics; Media; Organisational factors",
"LaVan H., Martin Wm.M.","Bullying in the U.S. workplace: Normative and process-oriented ethical approaches",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55349084433&partnerID=40&md5=05adb8e8351dc19bae1d99b7e32a7857","Bullying is a serious problem in today's workplace, in that, a large percentage of employees have either been bullied or knows someone who has. There are a variety of ethical concerns dealing with bullying-that is, courses of action to manage the bullying contain serious ethical/legal concerns. The inadequacies of legal protections for bullying in the U.S. workplace also compound the approaches available to deal ethically with bullying. While Schumann (2001, Human Resource Management Review 11, 93-111) does not explicitly examine bullying, the five moral principles that he advocates can be applied to judge the ethics of bullying in the workplace. A possible limitation of this model is that, it is designed to be normative (judgmental), and while it does take into consideration the relationships among the victim, the perpetrator, the groups in the organization, and the organization itself in judging the ethics of bullying, it does not explicitly consider the process by which bullying might develop and persist. In order to gain a deeper understanding of the dynamics of this process, Nijhof and Rietdijk (1999, Journal of Business Ethics 20(1), 39-50)) suggest applying an A-B-C (antecedents, behaviors, and consequences) model to help understand the dynamics of bullying in the workplace. Formal propositions are offered to guide both academics and practitioners to an enriched understanding of the ethics of workplace bullying. © 2007 Springer Science+Business Media B.V.","A-B-C-model; Human resource management; Legal; Moral principles; Workplace bullying",
