Authors,Title,Year,Link,Abstract,Author Keywords,Index Keywords
[No author name available],"Erratum: The Company They Keep: Networks and Business Social Performance (Business Ethics Quarterly 21:3 (503-25))",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944160186&partnerID=40&md5=ced5b1efbbf84ddd361f974e119d35ec",[No abstract available],,
"Wieland J.R., Fitzgibbons D.E.","Integrating corporate sustainability and organizational strategy within the undergraduate business curriculum",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84898444544&partnerID=40&md5=8dfee832a9475ff9c8b2060bd654177c","Corporate sustainability (CS) requires organizations to shift focus from short-term financial goals to further consider the long-term social, environmental, and economic implications of their operations. Despite a lack of regulations in the United States requiring companies to disclose social and environmental measures, more than 80% of U.S. corporations voluntarily release corporate responsibility reports. The increased focus of CS in practice has impacted many business curricula to adapt CS-related courses (such as business ethics); however, we present results that indicate that such means may have limited influence on students' views concerning the legitimacy of social and environmental issues in regard to corporate decision making. More consideration is needed to determine how CS-related topics can be effectively integrated within business curriculums.We propose incorporating CS within the Organizational Strategy capstone course and assess its effectiveness via survey analysis. Suggestions for course design are provided. Copyright © Eastern Academy of Management.","Corporate social performance; Corporate social responsibility; Corporate strategy; Corporate sustainability; Corporate sustainable development; Curriculum development; Influencing student perceptions; Management education; Organizational strategy; Strategic management; Triple bottom line; Undergraduate business education",
"Mishra A., Mishra D.","Applications of stakeholder theory in information systems and technology [Suinteresuotųjų Šalių teorijos pritaikymai informacinėse sistemose ir technologijose)]",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920942773&partnerID=40&md5=d72d8022db7fb7209ee4c7411cf36c34","Stakeholder theory has its origins in management literature. Preston (1999) traces the notion of stakeholders back to the great depression in the United States (1929-1941), when the General Electric company defined four major stakeholder groups -shareholders, employees, customers, and the general public. Stakeholder management has become an important tool to transfer ethics to management practice and strategy. Few management topics have generated more debate in recent decades than the underlying notion, the model and the theories surrounding stakeholders (Donaldson and Preston, 1995; Gibson, 2000; Wolfe and Putler, 2002; Friedman and Miles, 2006). The visual power of the stakeholder model and its high simplicity are seen as contributors to the success of the stakeholder concept (Fassin, 2008). An increasing interrelation is observed between the concepts of stakeholder theory, corporate responsibility, and business ethics (Valor, 2005; Garriga et al., 2004). The stakeholder approach in the organization integrates stakeholder relationships within a company’s resource base, industry setting, and socio-political arena into a single analytical framework (Susniene & Sargunas, 2009).Mumford (1979) is one of the early researchers in supporting the involvement of end-users as a component of effective in-formation systems development and implementation, using essentially the stakeholder concept in this domain. It has been proved that end-users and managers are very important towards successful system implementation. As more interorganizational information systems are developed which usually involve strategic decisions, a yet wider range of stakeholders needs to be involved (Pouloudi, 1999). In these systems the attention may switch from end-users and focus on those parties that are external to the organization, but who can also be associated in decision making at a managerial or strategic level (Pouloudi & Whitely, 1997). One of the most thorough investigations of the stakeholder concept in information systems research that relates information systems stakeholders with implementation failure was made as an early work by Lyytinen and Hirschheim (1987, 1988). They argue that failure is conditional on the capability of information system to meet the expectations of different stakeholders -i.e. to say an information system may be considered successful by some stakeholder but a failure by others. The concept of stakeholder represents a progression from developer – and user – centered problems to organization-wide and inter organizational information system problems. This is a sign of maturity of information systems research to show how holistic representation of the parties involved in the more complex systems currently developed (Pouloudi, 1999). Stakeholder theory proposes an ethical use of stakeholder concept in Information systems as ethical considerations and professional conduct is a significant issue in information system.The stakeholder theory is extensively used in management in investigating organizational ambiance, strategic management, ethical concerns, business planning process, e-government, project management, environment management, etc. Recently stakeholders are also seen as means to more successful information and communication technologies and information system development and implementation issues. The paper presents stakeholder theory, its origin and applications in Information Systems (IS) field in the literature. The main objective of this research is to build up the knowledge body of stakeholder applications in information systems and technology areas. © 2013, Kauno Technologijos Universitetas. All rights reserved.","Information systems; Management; Stakeholder; Stakeholder model; Stakeholder theory",
"Kang J.","The relationship between corporate diversification and corporate social performance",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84870514978&partnerID=40&md5=070a716293762243117b24c185da30e3","Does diversification affect firm response to stakeholder demands and social issues? Despite extensive interest in corporate diversification in the strategy literature, the relationship between diversification and corporate social performance (CSP) remains largely unexplored. In this study, I propose that the level of diversification will be positively related to the CSP of firms. However, when diversified firms have a strong focus on short-term profit, it may discourage firm response to stakeholder demands and investment in social issues, thereby negatively moderating the positive relationship between the level of diversification and CSP. Empirical testing on a sample of U.S. firms generally supports my predictions. © 2012 John Wiley & Sons, Ltd.","corporate social performance; geographic diversification; product diversification; stakeholder management; stakeholder theory","geographic diversification; Product diversification; Social performance; Stakeholder management; Stakeholder theory; Profitability; Industry"
"Boulouta I.","Hidden Connections: The Link Between Board Gender Diversity and Corporate Social Performance",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875744371&partnerID=40&md5=4b08790dc6ab34182ecc508238e0ef09","This study examines whether and how female board directors may affect corporate social performance (CSP) by drawing on social role theory and feminist ethics literature. The empirical analysis, based on a sample of 126 firms drawn from the S&P500 group of companies over a 5-year period, suggests that board gender diversity (BGD) significantly affects CSP. However, this impact depends on the social performance metric under investigation. In particular, more gender diverse boards exert stronger influence on CSP metrics focusing on 'negative' business practices, such as the 'concerns' dimension of the Kinder Lydenberg Domini, Inc. (KLD) ratings. This is because such CSP ratings have the potential to induce higher levels of 'empathic caring', which strongly appeals to female directors. Hence, this study reveals further hidden connections in the BGD-CSP link which have important implications for managers, nongovernmental organisations and socially responsible investors. © 2012 Springer Science+Business Media B.V.","Board gender diversity; Corporate social performance; Empathy; Ethics of care; Feminist ethics; Gender stereotypes; Social role theory",
"Fifka M.S.","Corporate citizenship in Germany and the United States - Differing perceptions and practices in transatlantic comparison",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84897389896&partnerID=40&md5=04a248d098cfefa13886bfd5af678ef3","Because of the declining fiscal capabilities of the German welfare state and the resulting reductions in social services provided by the government, increasing attention has been given to the voluntary social engagement of businesses, often referred to as corporate citizenship. In that context, scholars and politicians alike have pointed to the United States as a country with a strong corporate citizenship culture and advocated a transatlantic transfer of the respective practices. Against this background, it is the first aim of this paper to examine the socio-economic environment for corporate citizenship in both countries. Second, it will be investigated if corporate citizenship is really practiced more widely in the United States than in Germany and what forms of corporate citizenship are used by businesses. For that purpose, the corporate citizenship activities of the 100 largest companies in the United States and Germany each will be analyzed. Results show that more US than German companies undertake corporate citizenship activities and apply a wider variety of different forms. The possibilities for a transatlantic transfer are limited because of the differences in the cultural and political systems of both countries. © 2013 The Author.",,
"Hafsi T., Turgut G.","Boardroom Diversity and its Effect on Social Performance: Conceptualization and Empirical Evidence",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84872795771&partnerID=40&md5=30379146661e33710e388bab81fe7abe","In this paper, we seek to answer two questions: (1) what does boardroom diversity stand for in the strategic management literature? And, (2) is there a significant relationship between boardroom diversity and corporate social performance. We first clarify the boardroom diversity concept, distinguishing between a structural diversity of boards and a demographic diversity in boards, and then we investigate its possible linkage to social performance in a sample of S&P500 firms. We find a significant relationship between diversity in boards and social performance. This relationship is moderated by diversity of boards. Our results also reveal the effects of the specific variables that make up the diversity of boards and diversity in boards constructs. In particular, gender, and age have a significant effect on corporate social performance. Some important measurement issues are raised and discussed. © 2012 Springer Science+Business Media B.V.","Board of directors; Boardroom diversity; Corporate social performance; Corporate social responsibility; Gender diversity; KLD; Racial diversity",
[No author name available],"Diversity and delivery: Understanding the effects on board performance",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84878834558&partnerID=40&md5=a1b5b92673df6a6b45a7f7f5063211d7","Purpose: The purpose of this paper is to review the latest management developments across the globe and pinpoint practical implications from cutting-edge research and case studies. Design/methodology/approach: This briefing is prepared by an independent writer who adds their own impartial comments and places the articles in context. Findings: It has become a bit of a cliché, but the favored response for many to the question ""What is organizational culture?"" will often be something like: ""The way things are done here"". This answer lacks detail and any form of academic rigor, but at least gets the idea across of what the culture is in any organization, whether it be Wal-Mart or a small hardware store. Practical implications: The paper provides strategic insights and practical thinking that have influenced some of the world's leading organizations. Originality/value: The briefing saves busy executives and researchers hours of reading time by selecting only the very best, most pertinent information and presenting it in a condensed and easy-to-digest format. © Emerald Group Publishing Limited.","Corporate social performance; Diversity; Management performance; Organizational culture; Organizational innovation",
"Lee D.D., Faff R.W., Rekker S.A.C.","Do high and low-ranked sustainability stocks perform differently?",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84896989866&partnerID=40&md5=a0c9ba5c63aa44ba56f66da2cea810ee","Purpose - The purpose of this paper is to examine whether portfolios comprising high-ranked corporate social performance (CSP) firms out/underperform portfolios comprised of low-ranked CSP firms. The authors employed a US sample covering the period 1998-2007. Design/methodology/approach - In the context of the Fama and French model augmented by momentum and industry factors, the authors test the significance of the alpha for a CSP difference portfolio, defined as high-ranked minus low-ranked CSP stocks. Findings - The results are consistent with the ""no-linkage"" hypothesis, which argues that no significant difference in the risk-adjusted performance is expected between high- and low-ranked CSP-formed portfolios. Furthermore, little evidence was found that high- or low-ranked CSP-formed portfolios, irrespective of the portfolio formation type, systematically differ with regard to performance, size, book-to-market or momentum factors. Originality/value - The authors employ sustainability CSP rankings that focus on environmental, social and governance (ESG) materiality factors, in contrast to many prior studies that solely use KLD ratings or just focus on a subarea of CSP. Moreover, the authors' dataset considerably improves upon previous studies employing similar data in which individual company rankings are not available. Copyright © 2013 Emerald Group Publishing Limited. All rights reserved.","Best of sector; Corporate finances; Corporate financial performance; Corporate investments; Corporate social performance; Finance; Social responsibility; Socially responsible investing; Sustainability; US evidence",
"Gates S.","Proactive investor relations: How corporations respond to pressures from social responsibility investors",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84896523328&partnerID=40&md5=74e8e4536d708fcb63c08fdde3dd252b","Purpose -The purpose of this chapter is to explore the proactive role played by investor relations officers (IROs) in enhancing the quality and delivery of corporate social performance (CSP) information to social responsibility investment (SRI) analysts and investors, thereby improving the link between CSP and corporate financial performance (CFP). The increasing pressures on corporations to produce and communicate CSP information will be described, as well as how the timely and meaningful communication of CSP can improve CFP. Methodology/approach -Subsequent to a review of relevant literature, three case examples from McDonald's, Nestle, and Stora Enso illustrate Hockerts and Moir's grounded theory framework that suggest how IROs can improve communication of CSP. Findings -This chapter illustrates three levels of communicating CSP information. First, IROs target SRI investors and respond to ESG inquiries and surveys. At the second level, IROs integrate ESG information into business strategy and finacial results. At the third level, IROs actively market CSP and create a two-way proactive dialogue between SRI investors and senior management and the board. Practical implications -This chapter provides practical examples to improve ESG activities and their communication via the IRO to SRI analysts and investors. Originality/value of chapter -This chapter contributes to the literature on the CSP-CFP link by illustrating how proactive IROs are improving the CSP information channel to SRI securities analysts and investors. Furthermore, it advances the theory and research concerning the impact of the information channel between IROs and securities analysts behind the CSP-CFP link. Copyright © 2013 by Emerald Group Publishing Limited.","Corporate social responsibility (CSR); Environmental; Governance (ESG) performance; Investor relations officers (IROs); Social; Social responsibility investment (SRI)",
"Kolay M.","Developing an uniform measure of CSR across all organizations in a national context: A case study",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84903786310&partnerID=40&md5=ed89d7feba35b1c0520e8a569e972461","The present study aims to develop an uniform measure of corporate social responsibility (CSR) that can be applied uniformly across all organizations within a national context. CSR has been measured based on the impact that an organization makes in four areas of concern relevant to a country's national goal of human development. In pursuit of such goal, the relevant areas of concern at the national level are employment generation, net national product at constant prices, conservation of scarce natural and national resources, and environment protection. Aligned with these national areas of concern, CSR areas have been identified to reflect corporate social performance across the board for all organizations using the same set of priorities as allotted at the national level. This analysis is illustrated using a case for an integrated iron and steel plant in India. © 2014 AIBE.","Alignment; CSR; Human development; National goal; Uniformity",
"Polman P.","Want to change the world? Think differently: An interview with Paul Polman, CEO of Unilever, part 2",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875614655&partnerID=40&md5=9dc93e1cf4d05db9fa19ff06a68a5afb","Purpose: The purpose of this paper is to provide an interview with Paul Polman, CEO of Unilever. Design/methodology/approach: This paper presents part 2 of an interview with Paul Polman. Findings: Discusses Unilever's presence in emerging markets, and its efforts to create markets in under-developed regions. Originality/value: The interview offers advice for leaders operating in a challenging business environment, and those looking to create more sustainable business models. © Emerald Group Publishing Limited.","Agriculture; Business ethics; Business model innovation; Consumer goods; Corporate social responsibility; Emerging economies; NGOs; Strategy; Sustainability; Unilever",
"Gangi F., Trotta C.","Determinants of corporate social disclosure through a multi-perspective approach: Evidences from the target companies of socially responsible funds",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84896263666&partnerID=40&md5=16c7f60e5b0df68af0f89456de51e0c1","Purpose-The research aims to empirically investigate the determinants of the breadth of the corporate social disclosure (CSD). Design/methodology/ approach-The study adopts a multi-perspective approach, referring to different theoretical frameworks on CSD, such as the legitimacy theory, the stakeholder theory, the agency model, the asymmetric information theory, and the institutional perspective. The empirical research is based on the sustainability reports of 80 companies in which investments were made by European socially responsible funds (SRFs) listed on the Morningstar platform during the years 2009-2008. The theoretical hypotheses are tested by a univariate and multivariate analysis. Findings-The breadth of the CSD depends on multiple factors, both external and internal, such as the country of origin, the industry reputation, the firm size, the frequency of the SRFs participation, the corporate social performance. Research limitations/implications-Limits inherent in this type of research are the comparability of the CSR reports and the systematization of the categories of content to be analyzed. Practical implications-The chapter identifies several factors that lead to a greater completeness of the CSD, exploiting the capacity of the social reporting to trigger benefits for the firms such as a stronger social legitimacy and the reduction of asymmetric information. Social implications-The research supports the investigation of the levers of CSD to meet the demand for a broader accountability. Originality/value-The reference to firms in which SRFs participated allows to focus on companies ascertained as socially responsible in accordance with a ""certification function"" of these funds. Findings support an approach which is not one-sided, thus enabling to look at the determinants of the CSD through different theoretical perspectives. Copyright © 2013 by Emerald Group Publishing Limited.","Corporate social disclosure; Corporate Social Responsibility; CSD variations; Determinants of CSD; Sustainability reports",
"Demuijnck G., Ngnodjom H.","Responsibility and Informal CSR in Formal Cameroonian SMEs",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84874802271&partnerID=40&md5=c02162e89b5c4f8ac5a8eb7475783743","In this article, we explore the implicit conceptions of business ethics and social responsibility of owners-managers of small and medium enterprises (SME) in Cameroon. While using a hermeneutical approach, our main objective is to clarify how Sub-Saharan African business people themselves understand and define corporate responsibility in their particular economic and political environment. Our aim is not to deliver an empirical study of business practices and management behavior in SMEs. We wish to discuss which responsibilities they themselves judge to be relevant and which can legitimately be attributed to them by third parties. Secondly, we relate our findings to other empirical work on SMEs, in Africa and elsewhere. It is shown that there are similarities with the way in which SMEs in Europe interpret their responsibility, but also striking differences. Further, we relate our findings to some theoretical controversies around corporate social responsibility (CSR) in SMEs, to questions about evaluation tools for CSR in the SME context, and to the role of CSR with respect to poverty alleviation in developing countries. © 2012 Springer Science+Business Media Dordrecht.","CSR; SMEs; Sub-Saharan Africa",
"Evans W.R., Haden S.S.P., Clayton R.W., Novicevic M.M.","History-of-management-thought about social responsibility",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84898458572&partnerID=40&md5=83ccfc3dae51552defd5c56397008c11","Purpose: The aim of this paper is to examine the development of the social responsibility (SR) of business concept and related management philosophies through the history-of-management-thought perspective. Design/methodology/approach: The history-of-management-thought approach to social responsibility (SR) is grounded in the paradigm of continuing progress exemplified by the contributions of great management thinkers (e.g. Fayol, Taylor, Follett, Barnard). A historical evolution of the SR concept is provided, together with tracing the development of stakeholder theory in its attempt to depict the relationship between stakeholder management and SR. Findings: Three management philosophies (recognition of the external environment, a need for collaboration, and a need for a shared understanding) emerge from both classical and modern management thinkers. Recent conceptualizations have added depth by clarifying the meaning of social responsibility and in addition, detailing the nature of firm-stakeholder relationships. Despite voluminous literature, achieving collaborative integration between firms and stakeholders in practice appears elusive. Practical implications: These management philosophies can help organizations navigate the intertwined relationship between business and society. Business leaders need to consider the vital role of trust in building more collaborative relationships. Originality/value: The unique contribution of this paper is to provide the first history-of-management-thought perspective on the social responsibility of business by tracing changes in the conceptualization of this concept, including the related stakeholder paradigm, to their roots in the works of renowned management thinkers. © Emerald Group Publishing Limited.","Corporate social responsibility; Management history; Stakeholder theory",
"Liu G.","Impacts of Instrumental Versus Relational Centered Logic on Cause-Related Marketing Decision Making",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875706983&partnerID=40&md5=84ebccf9dfd341a6437a150a7d7b557f","The purpose of cause-related marketing is to capitalise on a firm's social engagement initiatives to achieve a positive return on a firm's social investment. This article discusses two strategic perspectives of cause-related marketing and their impact on a firm's decision-making regarding campaign development. The instrumental dominant logic of cause-related marketing focuses on attracting customers' attention in order to generate sales. The relational dominant logic of cause-related marketing focuses on building relationships with the target stakeholders through the enhancement of a firm's legitimacy. The combination of these two types of logic gives rise to four types of cause-related marketing: altruistic, commercial, social and integrative. This paper uses the qualitative method to explore a firm's marketing decision choices regarding campaign-related decision dimensions-campaign duration, geographical scope, cause selection, and implementation strategy-for each type of cause-related marketing. The finding provides theoretical, managerial and public policy implications. © 2012 Springer Science+Business Media B.V.","Cause-related marketing; Consumer; Corporate legitimacy; Corporate social responsibility; Stakeholder management",
"Abend G.","The origins of business ethics in American universities, 1902-1936",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84880416451&partnerID=40&md5=66c8824030f9b466541d4cad4567119c","The history of the field of business ethics in the U.S. remains understudied and misunderstood. In this article I begin to remedy this oversight about the past, and I suggest how it can be beneficial in the present. Using both published and unpublished primary sources, I argue that the business ethics field emerged in the early twentieth century, against the backdrop of the establishment of business schools in major universities. I bring to light four important developments: business ethics lectures at the University of California and Yale University, Leon Marshall's curriculum at the College of Commerce of the University of Chicago, and the William A. Vawter Foundation on Business Ethics at Northwestern University. Then, I consider the payoffs of my historical account for business ethics theory, pedagogy, and practice. Specifically, I present four implications of my account under these headings: business ethics as a public problem; the place of ethics in business schools; historicizing business ethics; and historical self-knowledge. ©2013 Business Ethics Quarterly.","Business ethics; Business ethics history; Business school history; Business schools",
"Muhammad M.Z., Junoh A.S., Abdullah A.R., Redzuan R.H., Muhamad S.F.","The concept of business ethics in Islamic perspective: An introductory study of Small and Medium Enterprises (SMEs)",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84905119365&partnerID=40&md5=eb1fdd73dfd42b2121ddc00d33406fa0","Islam places the highest emphasis on ethical values in all aspects of human life. In Islam, ethics governs all aspects of life. Ethical norms and moral codes discernible from the verses of the Qur'an and the Hadith are numerous, far reaching and comprehensive. Islamic business ethics is essential for SME industry. The challenge of Islamic business ethics is to make that inevitable ethical decision making explicit to make it better. Far from being anti-business, ethics actually provides essential support for maximizing long-term business value. In an Islamic system, ethics and business are not only compatible but also they are inseparable. Islam stresses the link between business and religion. It projects a perfect way of life. A human manner and behavior in small and medium enterprises cannot be effectively clarified without references to the Islamic ethics which can manage it. Thus, this paper will discuss the issues pertaining to the concept of business ethics in Islamic perspective toward Small and Medium Enterprises (SMEs). This is because of their significant contribution in the Malaysian economics at large. Furthermore, this study also explains how SME could adapt the Islamic business ethics system in their day-to-day business activities.","Concept of islamic business ethics; Small and medium enterprises (SMEs)","Behavioral research; Economics; Information management; Business activities; Business ethics; Business value; Essential support; Ethical decision making; Ethical values; Human lives; Small and medium enterprise; Philosophical aspects"
"Price G., van der Walt A.J.","Changes in Attitudes Towards Business Ethics Held by Former South African Business Management Students",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84876442140&partnerID=40&md5=f5f822f5ea56bf42a0c070d022e3502f","The objective of this study was to assess whether, and how, the attitudes towards business ethics of former South African business students have changed between the early 1990s and 2010. The study used the Attitudes Toward Business Ethics Questionnaire and applied a comparative analysis between leading business schools in South Africa. The findings of this study found a significant change in attitudes based on a set time frame, with a trend towards stronger opinions on business ethics and espoused values. Eleven factors came out as fundamental, although they were less able to explain the variation in the attitudes than the previous study. A significant change in the rankings of variables was noted and indicated a shift in attitude toward a teleological moral philosophy as well as utilitarian motives. This shows a clear trend towards compliance-based ethics, which can be explained by the proliferation of business legislation and regulation in the wake of recent corporate governance failures and the subsequent global financial crisis. © 2012 Springer Science+Business Media B.V.","Business ethics; Ethical attitudes",
"Matos S., Silvestre B.S.","Managing stakeholder relations when developing sustainable business models: The case of the Brazilian energy sector",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84879416659&partnerID=40&md5=d901b94c3b172081a5e9c457a3fa837c","Although theoretically the importance of sustainable business models has become widely accepted in the literature, little is known about how managers deal with practical issues such as differences in stakeholder interests. In this paper, we focus on the question: What strategies can help decision-makers to better connect with stakeholders and overcome the challenges of conflicting interests when considering sustainability in their business models? Our research draws on two case studies in the Brazilian energy sector: the national oil company Petrobras and its attempts to develop biodiesel, and the national electrical utility Eletrobras and its attempts to provide electricity to impoverished communities. This paper is based on original qualitative data derived frominterviews with 138 key informants conducted between 2003 and 2010 with supply chain members and other stakeholders, as well as secondary sources. We draw from a number of literature streams to develop our paper. One stream relates to sustainable supply chain and the recognition of the relationship among economic, environmental and social values rather than only focusing on economic and/or environmental aspects. Another stream suggests that BOP (Bottom of the Pyramid) settings present potential ideal opportunities to connect business with sustainability. Finally, we use stakeholder theory to analyze how sustainable values can drive the operationalization of sustainable business models. We suggest that a combination of approaches promoting the participation of a diverse number of local stakeholders, encouraging both learning and capability building and shifting stakeholder values from single to multiple objectives are critical to overcome the challenges of stakeholders conflicting interests. © 2012 Elsevier Ltd. All rights reserved.","Base of the Pyramid (BOP); Brazilian energy sector; Stakeholder relations; Sustainable business models; Sustainable supply chains","Base of the pyramids; Energy sector; Stakeholder relations; Sustainable business; Sustainable supply chains; Digital storage; Supply chains; Sustainable development"
"Murguía D.I., Böhling K.","Sustainability reporting on large-scale mining conflicts: The case of Bajo de la Alumbrera, Argentina",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84869104143&partnerID=40&md5=45993fa22ca050a3a840aeccc0bb2ceb","Multinational mining companies operating in Latin America increasingly publish sustainability reports which outline their contributions to sustainable development. Companies argue that reports help communities better understand the importance of the benefits created by mining. However, we argue that sustainability reporting can only play a role in improving a company's performance and reputation if the quality of the reported data is good enough to answer community-raised contentious issues and if such are tackled through a stakeholder engagement process which includes 'anti-mining' groups. The paper examines a mining conflict in Argentina's Bajo de la Alumbrera open pit mine. The assessment is based on a content analysis of Alumbrera's Sustainability Report (SR), primarily from 2009, complemented with insights from the 2010 and 2011 reports. The study reveals that environmental and economic indicators are the most contentious and least reported. The reports examined only briefly acknowledge these issues, and fail to detail the procedures followed to identify and engage stakeholders. © 2012 Elsevier Ltd. All rights reserved.","Argentina; Bajo de la Alumbrera; Global reporting initiative; Mining; Stakeholder engagement; Sustainability reporting","Argentina; Bajo de la Alumbrera; Global Reporting Initiative; Stakeholder engagement; Sustainability reporting; Industry; Mining; Sustainable development; Open pit mining"
"Broomes V.","Governance, risk and stakeholder engagement: What lessons can be learnt from mining?",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84896519840&partnerID=40&md5=6d8b20b1f35602894daeec306f72b30d","Considerations about governance at the level of local or national often focus on how engaged citizens are in protecting democracy, the influence of civil society on policy making and whether or not attaining specific developmental objectives can be justified if the rights of citizens are trampled on in the process. Corporate governance as well as the way national and local governments practise governance can have direct impact on communities located in areas near to extractive industries and even further afield. However, although risk analyses are considered in feasibility studies, including the conduct of environmental impact assessments of mining investments, what has attracted less attention are the consequences of poor governance in managing/mitigating risks when communities which traditionally are 'resource guardians' are not consulted during stakeholder discussions as part of investment negotiations. Academic literature and popular media are replete with examples of the high price paid by some communities, including loss of lives and livelihoods, when investors and governments ignore opportunities for meaningful engagement with stakeholders. And, although recommendations have been made on how to improve meaningful stakeholder engagement, the various discussions/articles have not revealed consensus on how best to create meaningful stakeholder engagement in regions rich in natural resources sometimes described as suffering from 'resource curse'. In considering ways in which meaningful stakeholder engagement could convert the resource curse into 'resource blessings', the question may well be asked, what are the indicators of meaningful stakeholder engagement and how can this be strengthened through greater transparency in governance? Drawing on a case study of diamond mining in Botswana and the mining of platinum in South Africa, this chapter provides an overview of approaches to risk assessment by companies and governments and examines key indicators of governance which impact on the lives and livelihoods of communities directly affecting by mining operations. In addition, the author highlights how risks associated with poor governance can derail attainment of development objectives as well as opportunities that act as catalysts in transforming communities and meeting national development objectives. Copyright © 2013 by Emerald Group Publishing Limited.","Governance; Risk; Stakeholders; Triple Wins CSR",
"Cairns G., Ahmed I., Mullett J., Wright G.","Scenario method and stakeholder engagement: Critical reflections on a climate change scenarios case study",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84868200648&partnerID=40&md5=b49cd3e74872f6af3cf2d323a5e99108","Scenario method is presented in the literature as a means for engaging heterogeneous stakeholder groups to explore climate change futures and to inform policy and planning for adaptation responses. We discuss a case study project investigating possible interactions between climate change impacts and a proposed major port expansion in Australia. The study engaged participants from the private sector, government and environmental groups, with input from college students from the local area. Semi-structured interviews and a scenario workshop were employed, creating individual space for expression of ideas, then a collaborative space for sharing these, exploring differences of perception and meaning, and developing a set of possible and plausible scenarios. Whilst the workshop resulted in consensus on key issues and proposed actions, intended to inform policy formation and planning, there was an unforeseen lack of short term follow up and of the groups working more closely together. We discuss the reasons for this through reflective critical analysis of both our own process and of contingent factors in the wider contextual environment. We conclude that the basic scenario approach is valuable, but does not itself act as a catalyst for effecting change when multiple agencies, interests and agendas and strong contingent factors are present. © 2012 Elsevier Inc.","Climate change adaptation; Contingent factors; Planning; Policy; Scenario method; Stakeholder engagement","Adaptation response; Australia; Climate change adaptation; Climate change impact; Climate change scenarios; Collaborative spaces; College students; Contextual environment; Contingent factors; Critical analysis; Critical reflections; Environmental groups; Follow up; Policy formation; Private sectors; Scenario approach; Scenario method; Semi structured interviews; Short term; Stakeholder engagement; Stakeholder groups; Distributed computer systems; Planning; Public policy; Students; Climate change; adaptive management; climate change; climate effect; environmental planning; environmental policy; government; local participation; private sector; stakeholder; Australia"
"Elliott T.L., Marquis L.M., Neal C.S.","Business Ethics Perspectives: Faculty Plagiarism and Fraud",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84872329507&partnerID=40&md5=daa86ffab9a36ea2912dd0f306a0e6a1","Faculty plagiarism and fraud are widely documented occurrences but little analysis has been conducted. This article addresses the question of why faculty plagiarism and fraud occurs and suggests approaches on how to develop an environment where faculty misconduct is socially inappropriate. The authors review relevant literature, primarily in business ethics and student cheating, developing action steps that could be applied to higher education. Based upon research in these areas, the authors posit some actions that would be appropriate in higher education and suggest topics for continued study. © 2012 Springer Science+Business Media B.V.","Academic misconduct; Business ethics; Ethics; Faculty fraud; Faculty misconduct; Faculty plagiarism; Organizational ethics",
"Van Cranenburgh K.C., Liket K., Roome N.","Management Responses to Social Activism in an Era of Corporate Responsibility: A Case Study",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84888846107&partnerID=40&md5=4cf20a764ce26c11b95dc9e04e0b7879","Social activism against companies has evolved in the 50 years since Rachel Carson first put the US chemical industry under pressure to halt the indiscriminate use of the chemical DDT. Many more companies have come under the spotlight of activist attention as the agenda social activists address has expanded, provoked in part by the internationalization of business. During the past fifteen years, companies have begun to formulate corporate responsibility (CR) policies and appointed management teams dedicated to CR, resulting in a change in the way companies interact with social activists. This paper presents findings from a longitudinal case study of managerial responses to social activism targeted at a company with relatively well-advanced CR practices and reputation. The case describes the unfolding of the internal processes over an 8-year period, including the role played by different managers and the tensions in the decision-making processes. The findings emphasize how values and beliefs in the company interact with economic arguments and how those are mediated through functions and relationships in the company and beyond. The paper shows how critical managers' understanding of the motivations of activists behind the campaign is in shaping their actions. It reveals the paradoxical outcomes that can result from social activism at the level of the firm, the industry, and the field. © 2012 Springer Science+Business Media Dordrecht.","Corporate responsibility; Cybernetic model; Dynamic interactions and responses; Outcomes; Social activism",
