Authors,Title,Year,Link,Abstract,Author Keywords,Index Keywords
"Conroy S.J., Emerson T.L.N.","Ethical cycles and trends: Evidence and implications",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-48349113649&partnerID=40&md5=c815a74ffb99b2aff76c98cc8c4b4bcc","Recent high-profile corporate scandals are reminiscent of the corporate raider scandals of the 1980s, suggesting that ethical scandals may occur in waves. This article provides a framework for analysis of this question by suggesting that ethical attitudes may be cyclical about long-term secular trends. We provide some empirical evidence from previously published work for the existence of cycles as well as a potential mechanism for their propagation, namely widespread publicity about a particularly salient event, e.g., Enron. Further, we posit that long-run secular trends would be affected through more deliberate, cognitive means, e.g., instruction in business ethics. We also discuss an important research implication, namely that traditional cross-sectional ""book-end"" studies surveying ethical attitudes at two different points in time may be unable to disentangle short-run cyclical movements from long-term secular trends. © 2007 Springer Science+Business Media B.V.","Enron; Ethical attitudes; Ethical cycles; Ethical trends; Teaching business ethics",
"Mescher B.R.","The business of commercial legal advice and the ethical implications for lawyers and their clients",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-48349104394&partnerID=40&md5=0005382fc7a5f5fb4c56f0192cad2fbc","Company directors and executives seek legal advice outside the company on a regular basis. This advice is meant to be given within the context of the lawyers' professional obligations and ethical practise. What clients may not appreciate is there is often a conflict of interest between the lawyers' professional and ethical concerns and the legal advice business. If lawyers follow their business interests, their advice may be incomplete especially in relation to the ethical consequences of that advice. This could lead to a compromise of the clients' commercial interests and even raise doubts in relation to the legality of the clients' proposed course of action. © 2007 Springer Science+Business Media B.V.","Business ethics; Businessmen; Ethics; Legal advice; Professional ethics",
"Bernardi R.A., Guptill S.T.","Social desirability response bias, gender, and factors influencing organizational commitment: An international study",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-48349093184&partnerID=40&md5=6b689cd48cc5ff883f6fd58d4cba9f25","This research is an extension of Walker Information's (Business Ethics: Ethical Decision Making and Cases, pp. 235-255, 1999) study on employees' job attitudes that was conducted exclusively in the United States. Walker Information found that the reputation of the organization, fairness at work, care, and concern for employees, trust in employees, and resources available at work were important factors in an employee's decision to remain with his or her company. Our sample includes 713 students from seven countries: Canada, Colombia, Ecuador, Hong Kong, Ireland, South Africa, and the United States. When analyzing the entire sample, our data indicate that both social desirability response bias and gender were significant; however, this was not the case when the data are analyzed by country. On an individual country basis, our data suggest that the generally accepted premise that women are more ethically conscious than men was only true for the samples from the United States and Canada. The data also indicate that, while social desirability response bias was significant for the four factors suggesting ethical components for the sample from the United States, this finding was not universal. © 2008 Springer Science+Business Media B.V.","Organization commitment; Social desirability response bias",
"Bernardi R.A., Melton M.R., Roberts S.D., Bean D.F.","Fostering ethics research: An analysis of the accounting, finance and marketing disciplines",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-49549092978&partnerID=40&md5=028947b7ccab49e9e13544e4b6a1da59","This study compares the level of ethics research published in 25 business-ethics journals and the Top-40 journals for the accounting, finance, and marketing disciplines. This research documents an increasing level of ethics research in the accounting and marketing disciplines starting in 1992. While the level of finance doctorates reported by the Association to Advance Collegiate Schools of Business (AACSB) has increased at a higher rate (40.4%) than accounting (18.4%) and marketing (32.2%) since 1995, this increase has not been reflected in the level of ethics scholarship in finance. The level of ethics scholarship in finance remained relatively constant between 1987 and 2005 at an average of seven coauthor-adjusted articles per year. However, both the accounting and marketing disciplines now regularly publish approximately 50 coauthor-adjusted articles each year. © 2007 Springer Science+Business Media B.V.","Interdiscipline comparison of ethics research",
"Francés-Gómez P., Del Rio A.","Stakeholder's preference and rational compliance: A comment on Sacconi's ""CSR as a model for extended corporate governance II: Compliance, reputation and reciprocity""",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-49549121092&partnerID=40&md5=5859e7f238d3da78c3d8fbe519d5920b","Lorenzo Sacconi's recent re-statement of his social contract account of business ethics is a major contribution to our understanding of the normative nature of CSR as the expression of a fair multi-party agreement supported by the economic rationality of each participant. However, at one crucial point in his theory, Sacconi introduces the concept of stakeholders' conformist preferences - their disposition to punish the firm if it defects from the agreement, refusing to abide by its own explicit CSR policies and norms. We take issue with him over this concept: we show that the assumption of conformist preferences is a moral premise, and it arguably weakens the normativity of the theory as a whole. As an alternative, we propose an evolutionary game theoretic approach. We draw upon recent applications of evolutionary game theory to moral philosophy (Skyrms, Danielson), and we use a computer simulation of the trust game. According to this approach, the failure of the logic of reputation, which is the problem conformist preferences were introduced to solve, is overcome through the dynamics of interaction. © 2008 Springer Science+Business Media B.V.","CSR; Evolutionary game theory; Lorenzo Sacconi; Social contract theory; Trust game",
"Kogacioglu D.","Conduct, meaning and inequality in an Istanbul courthouse",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-69849131473&partnerID=40&md5=cfaebbc0ae2aaf1575efedc4b3c012e9","This essay seeks to analyze the daily reproduction of inequalities in and around a contemporary Istanbul civil courthouse. Based on an ethnographic study in three poor urban neighborhoods and their civil courthouse, I examine the mode of conduct in the latter and the ways in which this mode is perceived. This study shows that routinized divergences from formalistic premises in the courthouse are not perceived as flaws, but placed within informal relations. This enmeshing of formal and informal practices is considered normal by both the legal professionals and lay low-income litigants. These constituencies, however, perceive this conduct rather differently in relation to their own and others' attributes. Lay low-income litigants locate it within a broader idiom of ""doing administration,"" a series of tactics to engage within a horizon of perpetual injustice. For legal professionals, on the other hand, the daily mixing of formal and informal practices has to do with their mission of ""educating"" and transforming those in need to participate in the culture of the state. I discuss the particular relation of these two perceptions in normalizing the view of the law as a site, not of formal egalitarianism, but of hierarchical social engagements.","Informal conduct; Law and inequality; Legal professionals; Socio-legal studies; Urban poor",
"O'Hanlon R., Minkowski C.","What makes people who they are? Pandit networks and the problem of livelihoods in early modern Western India",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-58149231021&partnerID=40&md5=67891940a98c9a47bd58a76b86b560cb","The question ĝ€ Who is a Brahman?ĝ€™ was the focus of sustained and intense debate among the many small and competing Brahman communities of western India's Konkan littoral during the sixteenth and seventeenth centuries. This debate ranged over history, lineage, reputation, social relationships, modes of livelihood and customary practices. It was conducted along the intellectual and social networks that linked the shrine towns and sacred centres of the Maratha country with the Maratha pandit communities of Banaras, then engaged in their own allied discussions about the nature of early modern India's social order. More locally, puranic and allied genres of narrative history engaged with the same question, offering com-peting versions of the origins and moral qualities of the region's Brahman communities. The appropriateness of the different kinds of agricultural work and petty trade common amongst them lay at the heart of these debates. As the region's Brahman communities began to define themselves as a new kind of scribal and administrative elite in the early modern period, and to compete for the advantages and resources that such service livelihoods offered, associations with menial work became a key discursive marker of Brahman unfitness. These new definitions of Brahman standing and entitlement reached their culmination under the Maratha government of the peshwas.",,
"Wong H.M.","Religiousness, love of money, and ethical attitudes of Malaysian evangelical Christians in business",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-45749137252&partnerID=40&md5=bb45c219f3e5a7918b49161f97ddcebc","Recent research suggests there may be a link between religiousness and business ethics. This study seeks to add to the understanding of the relationship through a questionnaire survey on Malaysian Christians in business. The questionnaire taps into three different constructs. The religiousness construct is reflected in the level of participation in various common religious activities. The love of money construct is captured through the Love of Money Scale as used in Luna-Arocas and Tang [Journal of Business Ethics 50 (2004) 329]. Response to 25 business vignettes taken from Conroy and Emerson [Journal of Business Ethics 50 (2004) 383] would surface ethical attitudes. A convenience sample of 300 was drawn from three large churches in the Kuala Lumpur area each with a congregation exceeding 1000 together with some representation from the smaller churches. The study finds some differences in the ethical attitudes of Malaysian Christians in business with different levels of religiousness. The study also finds that those longer in the faith are less accepting of unethical behavior. As such it can be concluded that there are ethical attitude differences between Christians in business with different levels of religiousness. This lends support to the claim of a positive relationship between religion and business ethics. The more significant finding is that even within a somewhat homogenous religious group there are different love of money profiles resulting in significant differences in ethical attitudes. This suggests that moderating money attitudes can contribute towards stronger ethical attitudes. © 2007 Springer Science+Business Media B.V.","Business ethics; Christians in business; Love of money; Religious activities; Religiousness",
"Choi T.H., Jung J.","Ethical commitment, financial performance, and valuation: An empirical investigation of Korean companies",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-46449089352&partnerID=40&md5=c3dbd581499ef1d3de1e466b0cc9a82f","A variety of stakeholders including investors, corporate managers, customers, suppliers, employees, researchers, and government policy makers have long been interested in the relationship between the financial performance of a corporation and its commitment to business ethics. As a subject of research, the relations between business ethics and corporate valuation has yet to be thoroughly quantified and investigated. This article is an effort to amend this inadequacy by demonstrating a statistically significant association between ethical commitment and corporate valuation measures. Consistent with anecdotal evidence, we have found a significant association between the ethical commitment of Korean companies and their valuation on the Korean stock market. However, the result reveals that the association between ethical commitment and financial performance is not significantly supported. © 2007 Springer Science+Business Media B.V.","Business ethics; Ethical commitment; Ethical commitment index; Financial performance; Korea; Valuation",
"Powdthavee N.","Putting a price tag on friends, relatives, and neighbours: Using surveys of life satisfaction to value social relationships",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44349132095&partnerID=40&md5=2cf5ef439d9f210fc3f00fffb56ccb0c","There is substantial evidence in the psychology and sociology literature that social relationships promote happiness for the individual. Yet the size of their impacts remains largely unknown. This paper explores the use of shadow pricing method to estimate the monetary values of the satisfaction with life gained by an increase in the frequency of interaction with friends, relatives, and neighbours. Using the British Household Panel Survey, I find that an increase in the level of social involvements is worth up to an extra £85,000 a year in terms of life satisfaction. Actual changes in income, on the other hand, buy very little happiness. © 2007 Elsevier Inc. All rights reserved.","Friends; Life satisfaction; Neighbours; Shadow pricing; Social capital; Social relationships",
"Robertson C.J., Olson B.J., Gilley K.M., Bao Y.","A cross-cultural comparison of ethical orientations and willingness to sacrifice ethical standards: China versus Peru",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-46449107246&partnerID=40&md5=a85efa7cf5b6a5994eb44ec97536bf44","Despite an increase in international business ethics research in recent years, the number of studies focused on Latin America and China has been deficient. As trade among Pacific Rim nations increases, an understanding of the ethical beliefs of the people in this region of the world will become increasingly important. In the current study 208 respondents from Peru and China are queried about their ethical ideologies, firm practices, and commitment to organizational performance. The empirical results reveal that Chinese workers are more relativistic and less idealistic than their Peruvian counterparts. One explanation for the disparity between these two groups is likely the variation in collectivism that can be traced to different levels of importance across ingroups and outgroups. In addition to a summary of the results, future research directions and managerial implications are discussed. © 2007 Springer Science+Business Media B.V.","China; Culture; Ethics; Peru",
"Kolodinsky R.W., Giacalone R.A., Jurkiewicz C.L.","Workplace values and outcomes: Exploring personal, organizational, and interactive workplace spirituality",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-46449103496&partnerID=40&md5=592855e0a1f769d8ded062e1f590f534","Spiritual values in the workplace, increasingly discussed and applied in the business ethics literature, can be viewed from an individual, organizational, or interactive perspective. The following study examined previously unexplored workplace spirituality outcomes. Using data collected from five samples consisting of full-time workers taking graduate coursework, results indicated that perceptions of organizational-level spirituality (""organizational spirituality"") appear to matter most to attitudinal and attachment-related outcomes. Specifically, organizational spirituality was found to be positively related to job involvement, organizational identification, and work rewards satisfaction, and negatively related to organizational frustration. Personal spirituality was positively related to intrinsic, extrinsic, and total work rewards satisfaction. The interaction of personal spirituality and organizational spirituality was found related to total work rewards satisfaction. Future workplace spirituality research directions are discussed. © 2007 Springer Science+Business Media B.V.","Ethics; Work outcomes; Worker attitudes; Worker values; Workplace spirituality",
"Kelan E.K.","The discursive construction of gender in contemporary management literature",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-46449089025&partnerID=40&md5=4d03dc85f8088fe9269a9264e55c9a1c","This article analyses how the new type of worker is constructed in respect to gender in current management literature. It contributes to the increasing body of work in organisational theory and business ethics which interrogates management texts by analysing textual representations of gender. A discourse analysis of six texts reveals three inter-connected yet distinct ways in which gender is talked about. First, the awareness discourse attempts to be inclusive of gender yet reiterates stereotypes in its portrayal of women. Second, within the individualisation discourse, formerly discriminatory elements of gender lose their importance but a gender dimension reappears within the idea of 'Brand You'. Third, in the new ideal discourse, women are constructed as ideal workers of the future. The article argues that there is little space within this web of discourses for an awareness of the continued inequalities experienced by women in relation to men to be voiced and that this rhetorical aporia contributes to a 'post-feminist' climate. © 2007 Springer Science+Business Media B.V.","Discourse analysis; Gender; Management; Organisational theory; Post-feminism",
"Cambra-Fierro J., Polo-Redondo Y., Wilson A.","The influence of an organisation's corporate values on employees personal buying behaviour",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-45749156047&partnerID=40&md5=294bdda7a2c61a77c8474809beee9403","This article explores the influence that an organisation's corporate values have on employees' behaviour and values both within and outside the work environment. In particular, it focuses on the impact of these values on the personal buying behaviour of employees. The empirical research was undertaken within a case study organisation that produces wine in Spain and involved interviews with senior management, an analysis of company documentation, as well as group discussions with employees supported by an employee survey. The article argues that an organisation's corporate values influence not only its employees' behaviour within the work environment, but also impacts on their global values system outside of the work environment. In particular, this was evident within the employees' buying behaviour practices in relation to supplier loyalty and environmental concern. This has implications for business ethics as an organisation's value system may go beyond the purely business context. Organisations need to be aware of their impact on employees' behaviour outside of the work environment; this is particularly the case for multinational companies working across many cultures. © 2007 Springer Science+Business Media B.V.","Buying behaviour; Corporate values; Employee behaviour; Personal values",
"Pescosolido B.A., Martin J.K., Lang A., Olafsdottir S.","Rethinking theoretical approaches to stigma: A Framework Integrating Normative Influences on Stigma (FINIS)",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-48549106612&partnerID=40&md5=535e6c727694381b1e751c33eed01724","A resurgence of research and policy efforts on stigma both facilitates and forces a reconsideration of the levels and types of factors that shape reactions to persons with conditions that engender prejudice and discrimination. Focusing on the case of mental illness but drawing from theories and studies of stigma across the social sciences, we propose a framework that brings together theoretical insights from micro, meso and macro level research: Framework Integrating Normative Influences on Stigma (FINIS) starts with Goffman's notion that understanding stigma requires a language of social relationships, but acknowledges that individuals do not come to social interaction devoid of affect and motivation. Further, all social interactions take place in a context in which organizations, media and larger cultures structure normative expectations which create the possibility of marking ""difference"". Labelling theory, social network theory, the limited capacity model of media influence, the social psychology of prejudice and discrimination, and theories of the welfare state all contribute to an understanding of the complex web of expectations shaping stigma. FINIS offers the potential to build a broad-based scientific foundation based on understanding the effects of stigma on the lives of persons with mental illness, the resources devoted to the organizations and families who care for them, and policies and programs designed to combat stigma. We end by discussing the clear implications this framework holds for stigma reduction, even in the face of conflicting results. © 2008 Elsevier Ltd. All rights reserved.","Framework Integrating Normative Influences on Stigma (FINIS); Mental health; Stigma; Theory","mental health; theoretical study; welfare provision; article; conceptual framework; ethnicity; health care policy; health care system; health program; information center; medical research; mental disease; mental health care; psychological aspect; racism; social discrimination; social interaction; social network; social psychology; social structure; stigma; theoretical model; Humans; Interpersonal Relations; Mental Disorders; Models, Psychological; Prejudice; Social Support; Sociology, Medical"
"Ahuvia A.","If money doesn't make us happy, why do we act as if it does?",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-47749096750&partnerID=40&md5=648819247ac85b1f3df2682c000240a2","Research on income and subjective well-being shows that among the non-poor, increased income has little or no lasting impact on happiness. Yet the desire for more income remains a powerful motive among many people at all income levels. Is this simply because many people are misinformed and believe that higher incomes will make them happier, or are they motivated by something other than the pursuit of happiness? This paper argues for the latter. The paper begins by exploring this question, reviewing the literature on income and subjective well-being, and discussing of the role of utility in decision making. This paper then argues that three main factors lead us to value increased income even if it does not make us happier. First, happiness is just one value among many, and not the only conscious goal people set for themselves. Second, even when people are striving to maximize happiness, our tendency to overweight short-term payoffs leads us to overvalue the short-term rewards that income provides. Finally, I argue that our values-based decision making competes with other motivational systems and evolutionary drives. Three evolutionary desires are discussed: (1) to store resources, (2) to be sexually attractive, and (3) to manage our social relationships and our personal identity within those relationships. While all three motivations play a role in our desire for increased income, this paper argues that it is the third - the use of money and consumption as a social tool - that has the most important overall influence on our desire for increased income past the point where it ceases to increase personal happiness. © 2007 Elsevier B.V. All rights reserved.","Evolutionary theory; Happiness; Income; Life satisfaction; Motivation",
"Shafer W.E., Simmons R.S.","Social responsibility, Machiavellianism and tax avoidance: A study of Hong Kong tax professionals",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-46349093229&partnerID=40&md5=983176f9bda680cb3ae5cab3f1d7a13d","Purpose - The purpose of this paper is to investigate the effects of attitudes toward the perceived importance of corporate ethics and social responsibility, and Machiavellianism, a general measure of the propensity for manipulative and deceitful behaviour, on tax professionals' willingness to participate in aggressive tax avoidance schemes of corporate clients. Design/methodology/approach - The paper is based on a survey of tax professionals in Hong Kong. Findings - The paper finds that Machiavellianism affects tax advisors' expressed viewpoints toward the importance of corporate ethics and social responsibility, which affect professional judgements toward aggressive tax minimisation. As anticipated, high Machiavellians are more likely to endorse the traditional ""stockholder view"" of corporate responsibility (which holds that corporations have little responsibility beyond maximising their profits), and less likely to support the ""stakeholder view"" (which recognises corporate responsibilities to a broader range of potential stakeholders). The stockholder view (but not the stakeholder view) of corporate responsibility mediates the relationship between Machiavellianism and ethical/social responsibility judgements. Machiavellianism also had significant direct effects on ethical and social responsibility judgements. Originality/value - The paper provides insights into the decision processes used to justify aggressive tax minimisation strategies. The findings indicate that commonly articulated views toward corporate ethics and social responsibility may be used to support unethical strategies. In particular, the finding that the stockholder view mediates the relationship between Machiavellianism and ethical/social responsibility judgements suggests that the stockholder view may be adopted to rationalise overly aggressive tax avoidance. © Emerald Group Publishing Limited.","Business ethics; Corporate social responsibility; Hong Kong; Political theory; Tax planning",
"Lemmergaard J., Lauridsen J.","The ethical climate of danish firms: A discussion and enhancement of the ethical-climate model",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44849117017&partnerID=40&md5=95526cfc0fa238ddba266fce6ff4805e","The initial purpose of this study is to provide an empirical validation of Victor and Cullen's ethical-climate model (1987, Frederick (ed.), Research in Corporate Social Performance and Policy, Vol. 9, pp. 51-71; 1988, Administrative Science Quarterly 33, 101-125; 1990, Frederick and Preston (eds.), Business Ethics: Research Issues and Empirical Studies (JAI Press Inc., Greenwich, Connecticut), pp. 77-97). Testing the model on a sample of Danish firms, this study demonstrates that the empirical model as suggested by Victor and Cullen is much stronger than suggested by previous research. Based on a confirmatory factor model, the results of this study suggest a revised ethical structure. Especially a sixth dimension - own interest - is separated from the original instrumental dimension. Further, this study suggests that the ethical-climate model can be enhanced with the dimension of autonomy deriving from Koys and DeCotiis' (1991, Human Relations 44(3), 265-285.) dimensional psychological climate instrument. © 2007 Springer Science+Business Media B.V.","Autonomy; Confirmatory factor analysis; Covariance modeling; Ethical climate; Ethics",
"Bouquet C., Deutsch Y.","The impact of corporate social performance on a firm's multinationality",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44849122988&partnerID=40&md5=77e7fe9aef0c4da71c60b224eeedcbfa","Using panel data of 4,244 company years, we examine whether and how corporate social performance (CSP) affects a firm's capacity to achieve profitable sales in foreign markets. Based on our extension of instrumental stakeholder theory into the international arena, we hypothesized a U-shaped relationship between CSP and multinationality. Results supported our contention that multinational enterprises (MNEs) need to be substantially committed to social performance objectives if they are to recoup the cost of their CSP investments, and improve their capacity to compete in foreign markets. MNEs engaged in intermediate levels of CSP achieve lower levels of multinationality than firms operating at either anchor of the social performance continuum. In addition, this study demonstrates that CSP moderates a well-established relationship in international business literature - the relationship between R&D investment and a firm's multinationality. Implications for research and practice are discussed. © 2007 Springer Science+Business Media B.V.","Corporate social performance; International business; Multinationality",
"Pavelin S., Porter L.A.","The corporate social performance content of innovation in the U.K.",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44849122661&partnerID=40&md5=c5c55c7895c78a3d48a7b13a58c4323e","This article investigates the influence of innovation on the relationship between corporate strategy and social issues. Specifically, we employ firm-level data for a large sample of U.K. companies drawn from a diverse range of industrial sectors to investigate, given innovation, the determinants of both the probability that the innovation brings reduced environmental impacts and/or improved health and safety, and the strength of this effect. In this connection, we find evidence of a dichotomy between product and process innovations, and roles for firm size, industrial sector, a foreign market presence, access to various information sources (e.g. universities and government research organisations) and the extent to which activities are constrained by regulation. Furthermore, we find a tendency for the influences of many of these factors to vary between older and newer firms. © 2007 Springer Science+Business Media B.V.","Corporate social performance; Innovation",
"Tsalikis J., Seaton B., Li T.","The international business ethics index: Asian emerging economies",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44849111960&partnerID=40&md5=5ee29f1ff62f67950cce7db85c67c0e0","The systematic measurement of consumers' sentiments toward business ethical practices is expanded to two emerging economies in Asia (China and India). The Chinese were very optimistic about the future ethical behavior of businesses, while the Indians recorded the lowest BEI scores yet. Chinese consumers were very concerned with product issues, while Indians were concerned equally about low quality products and excessive prices. © 2007 Springer Science+Business Media B.V.","BEI; Business ethics; Business ethics index; China; Consumer sentiments; India",
"Ketola T.","A holistic corporate responsibility model: Integrating values, discourses and actions",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44649126602&partnerID=40&md5=2d917ff460a7032e89c25159e795d30b","The corporate responsibility (CR) discussion has so far been rather fragmented as academics tackle it from their own areas of expertise, which guarantees in-depth analyses, but leaves room for broader syntheses. This research is a synthetic, interdisciplinary exercise: it integrates philosophical, psychological and managerial perspectives of corporate responsibility into a more holistic CR-model for the benefit of academics, companies and their interest groups. CR usually comprises three areas: environmental, social and economic responsibilities. In all these areas there should be a match between corporate values, discourses and actions. The aim of this multidisciplinary research is to build a CR-model by integrating (1) utilitarian/egoistic, duty/rights/justice and virtue ethical corporate values with (2) increased consciousness of psychological defences in corporate discourses, in order to achieve (3) responsible environmental, social and economic corporate actions. The resulting CR-model can be tested in companies and executed through corporate strategic and operational management. © 2007 Springer Science+Business Media B.V.","Actions; Corporate responsibility; Discourses; Ethics; Values",
"Peng G.Z., Beamish P.W.","The effect of national corporate responsibility environment on Japanese foreign direct investment",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44849104953&partnerID=40&md5=ef0266d9c9618b45eba1a6a1fd10dc31","We examine the relationship between Japanese foreign direct investment (FDI) and the national corporate responsibility (NCR) environment in host countries using corporate social responsibility and international business theories. Based on data from the Japanese Government's Ministry of Finance AccountAbility, and other sources, we find that the level of NCR has a positive relationship with FDI inflow for developing countries. The relationship for developed countries is negative but not statistically significant. The underlying host country development stage moderates the relationship. The results can help deepen understanding of FDI behaviors and have practical implications for host countries in terms of attracting FDI. © 2007 Springer Science+Business Media B.V.","Corporate social responsibility; Corruption; Development stage; Institutions; Japanese foreign direct investment; National corporate responsibility",
"Robertson C.J.","An asnalysis of 10 years of business ethics research in strategic management journal: 1996-2005",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44849124882&partnerID=40&md5=3a6d9a5fa6e632665f524b4736508805","From a corporate governance perspective, one of the most important jobs of a firm's top management team is to create and maintain a positive moral environment. Business ethics has long been considered a cornerstone in the field of strategic management and a number of scholars have called for more research in this area over the years. In this paper 658 articles that appeared in Strategic Management Journal over the 10-year period between 1996 and 2005 are reviewed for business ethics focus and content. The results reveal that while business ethics research in Strategic Management Journal is on the rise, the overall focus on this research stream has been limited. The most prominent ethics theme during the review period was environmentalism, accounting for 30% of all ethics articles. Author affiliations, future research directions, and implications are also discussed. © 2007 Springer Science+Business Media B.V.","Ethics; Social responsibility; Strategy",
"Kurpis L.V., Beqiri M.S., Helgeson J.G.","The effects of commitment to moral self-improvement and religiosity on ethics of business students",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44649105616&partnerID=40&md5=c8091bc61d0a4deda97782977e7e529e","Using survey methodology we examined the relationships between commitment to moral self-improvement (CMSI), religiosity, ethical problem recognition, and behavioral intentions in a sample of 242 business students. Results of the study suggest that CMSI predicts ethical problem recognition and behavioral intentions. Our findings also suggest that CMSI is positively related to religiosity. The study provides some evidence of CMSI being a mediator in the influence of religiosity on ethical problem recognition and behavioral intentions. Compared to religiosity, CMSI turned out to be a better predictor of perceived importance of ethics, ethical problem recognition, and ethical behavioral intentions. The results of the study have implications for increasing understanding of ethical decision-making, future studies of business ethics, and business ethics education. © 2007 Springer Science+Business Media B.V.","Business ethics; Commitment; Ethical behavioral intentions; Ethical problem recognition; Moral improvement; Perceived importance of ethics; Religiosity",
"Dawkins C., Ngunjiri F.W.","Corporate social responsibility reporting in South Africa: A descriptive and comparative analysis",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44849083201&partnerID=40&md5=891cf84c5963c518cdc65026e72d159e","In this article, the authors compare the corporate social responsibility reporting (CSRR) of companies- environment, human relations, community, human rights, and diversity dimensions-in the emerging market economy of South Africa with that of companies in the leading economies represented by the Fortune Global 100. The descriptive analysis extends earlier empirical work on the CSRR of emerging market economies, and the impact of culture on CSRR, by examining annual report data from the top 100 companies listed on the Johannesburg Stock Index and the Fortune Global 100. Generally, the frequency and level of CSRR in South African companies was significantly higher than that of the Fortune Global 100, which indicates a greater willingness to convey social responsibility in their disclosure practices. This lends credence to the notion that emerging market economies may be more receptive to stakeholder concerns and social responsibility than peer institutions in leading economies. © 2008 by the Association for Business Communication.","Corporate citizenship; Corporate disclosure; Corporate social responsibility; Corporate social responsibility reporting",
"Singh J., De Los Salmones Sanchez M.D.M.G., Del Bosque I.R.","Understanding corporate social responsibility and product perceptions in consumer markets: A cross-cultural evaluation",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44649156225&partnerID=40&md5=1e1d8426d92a477e3fc449c10e57ac28","The concept of corporate social responsibility is becoming integral to effective corporate brand management. This study adopts a multidimensional and cross-country perspective of the concept and analyses consumer perceptions of behaviour of four leading consumer products manufacturers. Data was collected from consumers in two countries - Spain and the UK. The study analyses consumers' degree of interest in corporate responsibility and its impact on their perception about the company. The findings here suggest a weak impact of company-specific communication on consumers' perception. The implications of this study are relevant to companies for strengthening their social responsibility associations with the consumers. © 2007 Springer Science+Business Media B.V.","Consumer perceptions; Corporate communication; Corporate Social Responsibility; Product evaluations",
"Li N.","Religion, opportunism, and international market entry via non-equity alliances or joint ventures",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-44849092286&partnerID=40&md5=1fd70a80fa27ca6e8b9c510979486de9","One challenge that globalization has brought to business is that firms, as they expand their market globally through cross-border alliances, need to deal with partner firms from countries of different religious background. The impact of a country's dominant religion on its firms' international market entry mode choices has not been examined in traditional approaches. Focusing on hypothesizing the influence of Christian beliefs and atheism (i.e., the absence of belief in any deities), this research aims to fill the gap by exploring religion's role in providing moral restraint on managers' propensity for opportunism, which in turn affects these managers' choices of their firms' international market entry via non-equity alliances or joint ventures. A study of 22,156 cross-border alliances formed in 48 industries world-wide over 9 years provides new insight toward understanding religion's influence on firms' international market entry mode decisions through the ethical dimension of strategic leadership. © 2007 Springer Science+Business Media B.V.","Alliance; Business ethics; Entry mode; Joint venture; Opportunism; Religion; Transaction cost economics",
"Papies D., Clement M.","Adoption of new movie distribution services on the internet",2008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-51749100248&partnerID=40&md5=4dd7334ae820148753d90b73a5bb4703","Although the Internet features excess demand for media, especially movie downloads, the motion picture industry lacks sustainable business models for this market. An enriched form of the theory of planned behavior can identify drivers of consumer intentions to adopt a legal movie download service. Using a large data set, this study estimates structural equation model parameters. The magnitude of specific influences is subject to unobserved heterogeneity, according to a finite mixture approach with partial least squares estimation. Not only attitude, but also social influence, perceived technical feasibility, innovativeness, compatibility, and past behavior drive adoption decisions.",,
