Su H.-Y.,Business Ethics and the Development of Intellectual Capital,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84892432385&partnerID=40&md5=2454f29617e5996645a8ac0ec2a49505,"This paper documents that business ethics has positive impacts upon the development of intellectual capital. Knowledge has become the most important asset of modern businesses, and this study argues that business ethics is associated with the development of intangible knowledge resources-intellectual capital. Businesses with ethical values at the core reinforce ethical conducts and successfully build trust with their various stakeholders, leading to the formation of an ethical and trustworthy corporate culture and a positive corporate environment. Thus, in this reasoning, an ethical approach to business can encourage open communication, problems solving, knowledge sharing and creativity among employees to increase organisational capital; enhance interactions and relationships with suppliers, customers and other stakeholders to increase social capital; attract and retain good talent to increase human capital. Questionnaire survey is adopted as the research method with businesses in the electronic and information technology industries in Taiwan as sample. The results suggest that business ethics is associated with increased intellectual capital. Thus, this study demonstrates that the development of intellectual capital is in line with strengthened ethics. It contributes to the literature through combining research on business ethics with intellectual capital theories and extends the extant intellectual capital literature. © 2013 Springer Science+Business Media Dordrecht.",Business ethics; Competitive advantage; Corporate ethical values; High technology industry; Intellectual capital,
"Parsons R., Lacey J., Moffat K.",Maintaining legitimacy of a contested practice: How the minerals industry understands its 'social licence to operate',2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84899703569&partnerID=40&md5=8d64a810b0b7f5c3ff07f28b0fe99fa9,"Recent decades have witnessed growing concern among communities, governments and other stakeholders regarding the adverse social and environmental impacts of corporate activity. This concern has generated various interdiscursive notions, such as corporate social responsibility (CSR), corporate citizenship, the stakeholder concept, and sustainable development (SD), that purport to enable managers to manage business in a 'responsible' or 'sustainable' manner. This discursive landscape now commonly includes 'social licence' or 'social licence to operate', a term that has gained greatest currency in the minerals industry. Literature on social licence is sparse, but encapsulates a diversity of notions such as demands and expectations, legitimacy, credibility, and trust, and free, prior and informed consent. Perhaps most fundamentally, the concept of social licence suggests that stakeholders may threaten a company's legitimacy and ability to operate through boycotts, picketing, or legal challenges. Yet this interpretation of legitimacy does not mean that stakeholders have the same capacity as regulators to grant or withhold an operation's right to exist. How, then, do managers within companies under these pressures themselves understand social licence? We present findings of interviews with 16 managers in the minerals industry in Australia. We explore how these managers conceptualise social licence in relation to notions such as legitimacy, approval, and consent, how they interpret processes of social licence in practice, and how they differentiate it from concepts such as CSR. Managers' conceptualisations can be categorised into four broad themes: legitimacy; localisation; process and continuum; and manageability. These findings suggest that, while social licence potentially represents a shift in power relations, this shift is constrained by discursive pressures to legitimise mining operations, to restrict social licence issues to the local level, to minimise regulatory impositions, to marginalise dissent, and to manage reputation. Opportunities for strengthening and adapting current understandings of social licence are considered. © 2014 Elsevier Ltd.",Community relations; Corporate social responsibility; Legitimacy; Mining; Organisational discourse,Environmental impact; Management; Managers; Mining; Public relations; Community relations; Corporate citizenship; Corporate social responsibilities (CSR); Legitimacy; Minerals industry; Mining operations; Organisational; Social and environmental impact; Economic and social effects; conceptual framework; environmental impact; mining industry; resource development; resource management; stakeholder; sustainable development
"Jorge M.L., Peña F.J.A.",Determinants of corporate social responsibility and business ethics education in Spanish universities,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84898626994&partnerID=40&md5=1c86e29a3485de9d47966cc23bd4ef2b,"The current economic crisis, unsustainable growth, and financial scandals invite reflection on the role of universities in professional training, particularly those who have to manage businesses. This study analyzes the main factors that might determine the extent to which Spanish organizational management educators use corporate social responsibility (CSR) or business ethics stand-alone subjects to equip students with alternative views on business. A web content analysis and non-parametric mean comparison statistics of the curricula of undergraduate degrees in all universities in Spain were conducted. The main conclusion of this paper is related to the Bologna effect in Spanish universities. Comparing our results with prior research in this matter, it is demonstrated that the main reason that explains the increase of CSR and ethical education in Spain is the Bologna process and its adaptation to the European Higher Education Area. Also, private universities in Spain are more likely to require an ethics course than public universities. Other factors, such as size, political orientation, or related to CSR chairs are not statistically explanatory of CSR and ethical education. © 2014 The Authors. Business Ethics: A European Review © 2014 John Wiley & Sons Ltd.",,
West A.,"Ubuntu and Business Ethics: Problems, Perspectives and Prospects",2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84899410790&partnerID=40&md5=d9ebe01f37a74a16a9c52aa23065c86c,"The African philosophy of Ubuntu is typically characterised as a communitarian philosophy that emphasises virtues such as compassion, tolerance and harmony. In recent years there has been growing interest in this philosophy, and in how it can be applied to a variety of disciplines and issues. Several authors have provided useful introductions of Ubuntu in the field of business ethics and suggested theoretical ways in which it could be applied. The purpose of this paper is to extend this discussion by providing a more critical analysis of Ubuntu and business ethics with the aim of clarifying the role that Ubuntu can play, and providing guidance for further research in this area. The analysis consists of three sections. In the first, certain problems are identified within the existing literature. This is followed by a consideration of alternative perspectives and interpretations of Ubuntu. The last section, following from the first two, identifies specific areas requiring further research, both empirical and non-empirical, as well as ways in which Ubuntu could be fruitfully applied. © 2013 Springer Science+Business Media Dordrecht.",Africa; African philosophy; South Africa; Ubuntu,
"Zheng Q., Luo Y., Wang S.L.","Moral Degradation, Business Ethics, and Corporate Social Responsibility in a Transitional Economy",2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84896390242&partnerID=40&md5=97f215835572bd8f75044ff7f8d523c8,"This article theoretically proposes and empirically verifies an understudied issue in the business ethics (BE) and corporate social responsibility (CSR) literature-how moral degradation (MD) in a society influences the relationship between BE or CSR and firm performance (i.e., corporate legitimacy and competitive advantage). Building on strategic choice theory, we propose that both BE and CSR become more important in enhancing business success when the perceived MD is heightened. Our analysis of 300 firms operating in China statistically confirms our hypotheses: first, under high MD, firms' engagement in CSR results in higher corporate legitimacy and competitive advantage, and second, their adherence to ethical business codes leads to higher corporate legitimacy. We conclude the article by outlining the implications for both theory and practice. © 2013 Springer Science+Business Media Dordrecht.",Business ethics; CSR; Moral degradation; Transitional economy,
"Adderley S., Mellor D.",Who's influencing whom? Developing sustainable business partnerships,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84902459239&partnerID=40&md5=e3e68e373bc504cbfe02aa0652228fd2,"Purpose: Recently David Jones in Who Cares Wins proposed sustainability as being essential for businesses success over the coming decades. The purpose of this paper is to present a case study of the development of a partnership between an environmental non-government organisation (NGO) (world wildlife fund-UK) and a major retailer (Marks and Spencer). The partnership developed three ""types"", sponsorship, technical and communication partnerships. Design/methodology/approach: A grounded theory approach was taken; information was gathered using semi-structured interviews. Data from these interviews were then triangulated with corporate materials to allow generalisations to develop. Findings: Through the three ""types"" of partnership themes of conflict and project drift were identified, although the overarching ""Plan A"" commitment is seen as a potential exemplar in sustainability. Difficulties were identified with respect to the dissemination of the outputs from the partnership, some of which were too complex, where others appeared to change to be more appealing to the consumer. Social implications: Although a single case study, it highlights the challenges and benefits to both partners. As such, it provides insight into the practical issues of delivering sustainability commitments and projects in partnership. Such approaches are critical not only for the viability of business, but also for the long-term health of our planet. Originality/value: This represents a case study of the development of a sustainable partnership between a large corporate and an NGO, which could represent a template for sustainable business. This paper in responds to the growing demand for such case-study examples. © Emerald Group Publishing Limited.",Communication; Non-government organizations; Partnership working; Sponsorship; Sustainability,
"Michaelson C., Pratt M.G., Grant A.M., Dunn C.P.",Meaningful Work: Connecting Business Ethics and Organization Studies,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84899409529&partnerID=40&md5=b3d55d0d72db2383198e9f39c4b7a797,"In the human quest for meaning, work occupies a central position. Most adults spend the majority of their waking hours at work, which often serves as a primary source of purpose, belongingness, and identity. In light of these benefits to employees and their organizations, organizational scholars are increasingly interested in understanding the factors that contribute to meaningful work, such as the design of jobs, interpersonal relationships, and organizational missions and cultures. In a separate line of inquiry, scholars of business ethics have examined meaningful work as a moral issue concerning the management of others and ourselves, exploring whether there are definable characteristics of meaningful work to which we have moral rights, and whether there are moral duties to ourselves and others to fulfill those rights. In this article, we examine contemporary developments in both disciplines about the nature, causes, and consequences of meaningful work; we explore linkages between these disciplines; and we offer conclusions and research opportunities regarding the interface of ethical and organizational perspectives on performing and providing meaningful work. © 2013 Springer Science+Business Media Dordrecht.",Business ethics; Human rights; Meaning of work; Meaningful work; Organization studies; Positive organizational studies; Prosocial behavior,
"Tan B.S., Ko S.",An evolutionary logic towards the convergence of international business ethics,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84938677540&partnerID=40&md5=308ab80aacf8115eb230c0bec2c6d7ef,"The fundamental problem in developing a theory of international business ethics, without imposing ethnocentric assumptions, lies in the inherent conflict between the need for universal ethics and the reality of diverse national cultures. Integrative social contracts theory holds an intermediate position between ethical universalist and relativist positions - recognizing universal hypernorms on the one hand and moral free space on the other. We argue that all businesses share a common objective of sustaining long-run economic value for their stakeholders. We develop this argument using an evolutionary logic into a hypernorm along three propositions: First, the firm influences, and is influenced by, members of the society (social context proposition). Second, managers maximize profit subject to joint constraints of technical feasibility and ethical norms (managerial decision proposition). Third, ethical norms evolve from interactions among the stakeholders without a central authority. Natural selection favors norms that maximize long run economic value for the society (natural selection proposition). We show that the hypernorm can spawn widely agreed authentic ethical norms. However, moral bounded rationality when interpreting the hypernorm generates different authentic norms in the moral free space. The evolutionary logic is testable along the dimensions of variation, inheritance and selection of ethical norms.",Integrative social contracts theory; International business ethics; Natural selection; Norms; Stakeholder theory,
"Edwards M.G., Kirkham N.",Situating 'Giving Voice to Values': A Metatheoretical Evaluation of a New Approach to Business Ethics,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84901345414&partnerID=40&md5=06ef265f21e133e8004f5e6efc3898e9,"The evaluation of new theories and pedagogical approaches to business ethics is an essential task for ethicists. This is true not only for empirical and applied evaluation but also for metatheoretical evaluation. However, while there is increasing interest in the practical utility and empirical testing of ethical theories, there has been little systematic evaluation of how new theories relate to existing ones or what novel conceptual characteristics they might contribute. This paper aims to address this lack by discussing the role of metatheorising in assessing new approaches to ethics. The approach is illustrated through evaluating a new pedagogy and curriculum for ethics education called Giving Voice to Values (GVV). Our method involves identifying a number of metatheoretical lenses from existing reviews of ethical theories and applying these to examine GVV's conceptual elements. Although GVV has been explicitly presented as a pedagogy and teaching curriculum, we argue that it has the potential to contribute significantly to the development of ethical theory. We discuss the general implications of this metatheoretical method of evaluation for new approaches to business ethics and for GVV and its future development. © 2013 Springer Science+Business Media Dordrecht.",Communicative ethics; Giving Voice to Values; Metatheoretical evaluation; Metatheory building; Performative ethics,
"Klettner A., Clarke T., Boersma M.","The Governance of Corporate Sustainability: Empirical Insights into the Development, Leadership and Implementation of Responsible Business Strategy",2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84902791125&partnerID=40&md5=ca65074fff47c5303498c3de1e28616e,"This article explores how corporate governance processes and structures are being used in large Australian companies to develop, lead and implement corporate responsibility strategies. It presents an empirical analysis of the governance of sustainability in fifty large listed companies based on each company's disclosures in annual and sustainability reports. We find that significant progress is being made by large listed Australian companies towards integrating sustainability into core business operations. There is evidence of leadership structures being put in place to ensure that board and senior management are involved in sustainability strategy development and are then incentivised to monitor and ensure implementation of that strategy through financial rewards. There is evidence of a willingness to engage and communicate clearly the results of these strategies to interested stakeholders. Overall, there appears to be a developing acceptance amongst large corporations that efforts towards improved corporate sustainability are not only expected but are of value to the business. We suggest that this is evidence of a managerial shift away from an orthodox shareholder primacy understanding of the corporation towards a more enlightened shareholder value approach, often encompassing a stakeholder-orientated view of business strategy. However, strong underlying tensions remain due to the insistent market emphasis on shareholder value. © 2013 Springer Science+Business Media Dordrecht.",Corporate governance; Corporate responsibility; Corporate social responsibility implementation; Corporate sustainability; Stakeholder theory,
Kim T.W.,Confucian ethics and labor rights,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84944163807&partnerID=40&md5=ac4d4d9814e1b1444e7c0fa05cd19c3f,"In this article I inquire into Confucian ethics from a non-ideal stance investigating the complex interaction between Confucian ideals and the reality of the modern workplace. I contend that even Confucian workers who regularly engage in social rites at the workplace have an internal, Confucian reason to appreciate the value of rights at the workplace. I explain, from a Confucian non-ideal perspective, why I disagree with the presumptuous idea that labor (or workplace) rights are necessarily incompatible with Confucian ideals and values. Specifically, I argue that if managers were ""sages,"" the highest moral exemplars and authorities in the Confucian tradition, they would perceive that social rituals alone are often not a contextually intelligent and valued response for the development of intimate communities in the modern workplace. The sage perspective will lead Confucian managers to realize, from their own moral perspective, that they have good reason to balance rites with rights, so long as the adoption is extrinsically valuable and consistent with the Confucian ideal. This article contributes to the debates about Confucianism's compatibility with rights, helps Western human rights scholars better contextualize their arguments in Confucianism-influenced cultures, and contributes to the development of a Confucian or Chinese approach to business ethics. © 2014 Business Ethics Quarterly.",Chinese business ethics; Community; Confucianism; Labor rights; Non-ideal theory; Sagehood,
"Schlæger J., Jiang M.",Official microblogging and social management by local governments in China,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84904282059&partnerID=40&md5=fb5d377eb3e974c42e818544d939ca11,"How does the Chinese government's adoption of microblogs affect local governance and social contention it is tasked to manage? This case study explores the extent to which government microblogging could serve as: (1) a battering ram to spearhead reforms; (2) a virus bringing unexpected consequences; and (3) a reinforcer of authorities' existing power, that is, politics as usual. After studying a Chinese municipal government's microblogs (weibo) in depth from the perspective of local governance, we find that official microblogs do not in the short run lead to organizational change. Instead, Chinese local government microblogs function largely as 'beta-institutions' experimenting with ways to interact and negotiate with their microblog publics and microblog service providers and aimed at improving social management and political legitimacy. Local governments are also evolving gradually from service providers to 'service predictors' with enhanced capabilities to deliver individualized services and institute state surveillance via commercial service providers. These developments warrant further studies of the long-term implications of microblogs as part of the government information ecology. © The Author(s) 2014.",digital politics; e-government; local governance; microblogging (weibo); social management; social media,
"Koloba H.A., Surujlal J.","Factors and challenges associated with participation in community sport in Eldorado Park, Johannesburg, South Africa",2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84907292091&partnerID=40&md5=1a6a22d325651ec9a0cb8aaa85a8dcf2,"Research concerning leisure activity, recreation and sport for the youth has attracted increasing attention. This is especially true for community sport. Community sport is pivotal because community sport organisations can provide opportunities for members to participate actively, thereby enhancing social engagement and community cohesion. The purpose of the study was to identify possible factors and challenges that may influence participation in community sport in Eldorado Park. A qualitative research approach utilising semi-structured interviews was adopted for the study. The sample of the study comprised key community members of Eldorado Park, a suburb south of Johannesburg in the Gauteng province of South Africa. Key members in the context of this study are those individuals who played a significant role in uplifting the community through organising and supporting community sport. Snowball sampling was used to recruit participants who were resident in the community for at least ten years. An interview schedule, which focused on opportunities and constraints of participating in community sport, was developed for the study. Two researchers who were experienced in qualitative research were requested to pre-test the interview schedule. Interviews were recorded and transcribed. The transcripts were subjected to content analysis with the aim of developing themes emanating from the analysis. The findings from the in depth interviews revealed several factors and challenges associated with participation in community sport in Eldorado Park. Five broad themes, namely facilities, undesirable behaviour, stakeholder involvement, social factors and resources were identified through the analysis of the transcripts. A multilateral intervention involving community members, the municipality and businesses is therefore necessary to attract community members and especially the youth, to participate in community sport. This will be helpful in curbing undesirable risk behaviours in the community such as alcohol, illicit drug abuse and gangsterism. © MCSER-Mediterranean Center of Social and Educational Research.",Challenges; Community sport; Eldorado Park; Participation; Social engagement,
"Miyasaka Porro N., Shiraishi Neto J.","Coercive Harmony in Land Acquisition: The Gendered Impact of Corporate ""Responsibility"" in the Brazilian Amazon",2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84896594039&partnerID=40&md5=880fc15521c8cb4411257f1ab614e999,"In rural development, women's access to land is recognized as a condition for reaching gender equality. This contribution discusses the tension between this formal recognition and concrete realities in rural development for traditional Amazonian communities by examining large-scale land acquisitions in Brazil, a land-abundant developing country, in the wake of the 2007-08 global food price crises. This study applies anthropological and legal perspectives to analyze problems related to gender inequality caused by large-scale land acquisitions. It argues that inequalities cannot be resolved by simply changing regulations related to traditional communities' and women's rights and that gender relations and land tenure issues reflect interconnected social arrangements based on historical specificities of traditional communities. Case studies show that land acquisitions by outsiders disrupt these arrangements, despite stated commitments to social and environmental responsibility. Such ""coercive harmony"" is only unmasked when communities are conscious of their rights, enabling effective use of the legal apparatus. © 2014 © 2014 IAFFE.",Amazon; development; food security; Gender; land,
Muswaka L.,The impact of patent protection and lack of generic competition on the right of access to medicines in South Africa: Explicating corporate responsibilities for human rights,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84892491530&partnerID=40&md5=3380f5a15197fdadf16a152871980fe6,"In the case of Cipla Medpro v Aventis Pharma (139/12) Aventis Pharma SA v Cipla Life Sciences (138/12) [2012] ZASCA 108, the court stated, 'Where the public is denied access to a generic during the lifetime of a patent that is the ordinary consequence of patent protection and it applies as much in all cases.' This remark brings into the arena the issue of the impact of patent protection and the lack of generic competition on the fundamental right to have access to medicines provided for in the Constitution of South Africa and recognized in various regional and international human rights instruments and declarations. The right to have access to medicines can be assured if a sustainable supply of affordable medicines can be guaranteed. However, when sustainability of supply can be guaranteed, new medicines are often too expensive for poor people and governments in the developing countries. This paper seeks to investigate the challenge posed by intellectual property, specifically pharmaceutical patents, which human rights activists blame for creating monopolies that keep medicines inaccessible or unaffordable, and which pharmaceutical companies extol as necessary incentive for expensive research and development. The aim is to provide recommendations, on how this challenge that arises when intellectual property (pharmaceutical patents) and human rights converge can be overcome by pharmaceutical companies. The paper concludes that the enjoyment of the fruits of one's intellectual property while at the same time preventing adverse human rights impacts is possible through a stakeholder and human rights oriented corporate governance approach.",Corporate governance; Human rights; Intellectual property; Monopoly; Patents,
"Sinkevičius M., Gineikiene J., Huettinger M., Adomavičius B.",Double standards in the judgment of consumer versus business unethical behavior,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84905662691&partnerID=40&md5=e99159277e14769076566aa1c48b9df9,"Double standards in terms of individuals being more tolerant of questionable consumer practices than of similar business practices have been researched in several studies (e.g., De Bock, Vermeir & Van Kenhove, 2013; De Bock & Van Kenhove, 2011; Vermeir & Van Kenhove, 2008; DePaulo, 1987). However, a mismatch between the perceptions of a company's corporate behavior and a consumer's ethical behavior has scarcely been assessed from the point of view of individual diff erences on the consumer side. The purpose of the current study is to explore individual diff erences (optimistic versus pessimistic attitude towards business) in the use of ethical judgments regarding questionable conduct of a business versus that of a consumer. In other words, we investigate if the consumers who are positively disposed towards business are less critical of unethical corporate than of consumer actions. In our study, we compared the level of optimism with regard to businesses with attitudes towards business ethics (using the Perceived Role of Ethics and Social Responsibility scale (PRESOR) created by Singhapakdi, Vitell, Rallapalli and Kraft (1996)), and the attitudes towards consumer ethics (using the Consumer Ethics Scale (CES) by Vitell and Muncy (1992)). Research results indicate that the individuals having optimistic attitudes towards business are less likely to use double standards when it comes to (un)ethical consumer behavior, compared to (un)ethical corporate actions. Limitations and suggestions for further research are presented.",Business ethics; Consumer ethics; Double standards,
"Lloyd H.R., Mey M.R., Ramalingum K.",Ethical business practices in the eastern cape automotive industry,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84913528091&partnerID=40&md5=c0e1766b45271739af2529bcdb887846,"High profile scandals have brought about a renewed interest in business ethics and, in particular, in understanding the factors that promote ethical behaviour. Business ethics is about identifying and implementing values, rules and standards of conduct for guiding morally right behaviour in an organisation’s interaction with its stakeholders. Against this background a quantitative analysis of the ethical practices of 46 companies operating in the Eastern Cape automotive industry was conducted to determine the extent to which ethics-related interventions contributed to establishing and maintaining an ethical organizational environment. A structured online questionnaire was used to collect the data. The data collected was subjected to extensive statistical analyses, including Cronbach Alpha coefficients and item total correlations, and various descriptive statistics were included as a quantitative summary of the data. A constant reference value for the study was also calculated to allow inferences regarding the significance of the tested variables to the study. The results revealed that the organisations in the sample are highly ethical due to the presence of ethics-related interventions, including a code of ethics, committed leadership, adherence to internal and external governance requirements, compliance with legislation and encouragement and disclosure of unethical behaviour. In light of the high number of ethical scandals internationally, this study will add to the empirical body of business ethics research, as it provides organisations with a framework to establish and maintain an ethical business environment. © 2014 University of Pretoria. All rights reserved.",Automotive industry; Business ethics; Eastern Cape Province; South Africa,
"Horváthová P., Černek M., Kashi K.",Ethics perception in business and social practice in the Czech Republic,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84922957272&partnerID=40&md5=a252eb343ccd154b0a0bccb8df13e221,"Business ethics, as a part of so called applied ethics, has been dynamically gaining on importance. Pushing the idea of applying ethics in the Czech business environment has started in the mid-90s of 20th century. Since that time the business ethics has made a huge progress and its Czech representatives and promoters have done a significant amount of work in this area. On the other hand, it is necessary to objectively admit, that there are still many managers, businessmen, students and people who have doubts about the legitimacy of business ethics and they consider it as unreal and illusory in the market environment. Therefore, main objective of this paper is to contribute to the knowledge, understanding, current status, level of perception’s awareness of ethics and morality in business and social spheres based on both theoretical analysis and resource bases, and own empirical research. © 2014 ASERS Publishing House. All rights reserved.",Applied ethics; Business ethics; Corporate social responsibility; Czech society; Pilot survey; Qualitative analysis,
"Romsan A., Isa S.M.",Corporate responsibility for environmental human rights violation: A case study of Indonesia,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84942944823&partnerID=40&md5=e66e327df2ee78b6c410de43669cabb2,"The volcano mudflow of 2006 in Sidoarjo, East Java was one of the most devastating environmental disasters in Indonesia. Many argue that it was the failure of PT. Lapindo during the drilling process but the verdict of the District Court of South Jakarta decided that it was a natural disaster. Environmental crime provision is stated in The Environmental Management Act 2009 No. 32 but this stipulation does not reduce the number of corporate environmental crimes as there are other factors involved such as enforcement. The protection of people's environmental human rights is also recognized under The Law of 1999 No. 39 on Human Rights. Regrettably, prosecuting corporate environmental crime from the angle of human rights is at a dead-lock due to the fact that the Indonesian Human Rights Court is only authorized to prosecute genocide crimes and crime against humanity. Nevertheless, the corporate sector should take the responsibility to restore the ecosystem where disasters have occurred. In view of this gap, some primary data, like statutes, regulations and international conventions; also secondary data such as articles, reports and news papers have been obtained from literature study and internet sources and are descriptively and qualitatively analyzed. This article aims to rationalise that the jurisdiction of the Indonesian Human Rights Court should include environmental crime in The Law of 2000 No. 26 in Human Rights Court and provide output for the decision makers in Indonesia to consider that environmental crime is a crime against humanity. © Universiti Putra Malaysia Press.",Corporate crime; Corporate liability; Environmental human rights; Environmental pollution; Indonesia,
"Georgescu M.-A., Herman E.",Social corporate responsibility regarding household consumer satisfaction with the electric power supply services,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84921313513&partnerID=40&md5=9aa312c7d4c1ca6ee44b8a2a248e6d00,"The issue of the practical manifestation of corporate social responsibility towards consumers is highly important to the socio-economic reality in Romania. The present paper is the result of an investigation carried out in this field and it is distinguished by two aspects. The first aspect is its target audience used for research - household consumers of electricity, who can be called ""vulnerable"", captive consumers. The second aspect is the specificity of the electricity market. The aim of the research was to study the relationship between corporate social responsibility, instantiated by the quality of services provided by S.C. Electrica S.A. - Electrica Distribution and Supply South Transylvania and the consumers' loyalty towards the company, in case other electricity suppliers emerge. A subsidiary aspect was the generation of a database having an impact on customer retention. We have carried out some quantitative research, based on the survey method, having a sample of 521 household consumers from the Mures County. The study we carried out proves that consumer satisfaction, their degree of satisfaction under different aspects, is a way of gaining their trust on this particular market. Those consumers with a higher degree of trust in the company are more loyal. This will result in reducing migration to another electricity supplier, in the future, when all household consumers become eligible.",Consumer satisfaction; Consumer trust; Corporate social responsibility; Loyalty; The quality of electric power supply services,
"Ghalib A.K., Agupusi P.",Business strategy and corporate responsibility: perception and practice in the oil industry and the role of non-governmental organisations,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84925945928&partnerID=40&md5=74f38afaf68ced0085e411bd458452d9,"This paper examines the strategies for the implementation of corporate social responsibility of various multinationals, with a particular focus on the oil industry. The role of non-governmental organisations towards inducing a more responsible behaviour is explored. By drawing on literature and reflecting on documented actions of various multinational corporations, particularly from the extractive sector, we find a commonalty that cuts across the board: a considerable disparity exists between policies, strategies and actions that these organisations display in the interest of their inherent, short-term economic gains. Such gains jeopardize interests of both internal and external stakeholders as well as the environment especially in the developing world. We argue that the disparity in implementation can be linked to weak structural institutions and lack of ethical standards in most developing countries. © 2014 Vilnius Gediminas Technical University (VGTU) Press.",business strategy; corporate social responsibility; developing countries; non-governmental organisations; oil industry,
van der Merwe P.,"Adolescence, Internet use, social adjustment and emotional intelligence",2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84910059522&partnerID=40&md5=e4549f3aaaa909e80f79881589eaec38,"Instead of merely focusing on the use of new media itself, attention should also be given to the users in terms of their ability to interact with other people. The effect of the internet could be an increased variance in social adjustment rather than an average improvement or deterioration. Adolescent internet users might be well adjusted, as they report higher levels of social activity and network involvement; however, internet use and social involvement tend to vary according to education, income and age. Therefore other variables need to be investigated in order to determine the extent to which social isolation and behaviour problems are a result of internet use, regardless of any inherently social disposition on the part of the user. It is not the aim of this article to investigate whether socially isolated adolescents were deficient in social skills even before taking up the internet. The purpose is to investigate the extent to which emotional and interpersonal skills are related to internet use. The main relevant argument is that the internet will cut adolescent users off from genuine social relationships and ultimately lead to impoverished participation in social life. Counter-arguments highlight the potential of new media to enhance adolescents’ social lives as it enables them to engage more easily in communication with their peer group. The importance of peers is one feature of adolescence. Adolescents spend a great deal of time with friends and place a high value on these relationships. In order to determine whether internet use does in fact have a negative impact on social adjustment, it is important to understand what emotions are, and what exactly constitutes emotional intelligence. When used responsibly, the internet can be a great place to interact socially. Consequently, this generation requires a unique brand of education that will enable them to realize their personal dreams and serve the society they are a part of. © 2014 Mediterranean Center of Social and Educational Research. All rights reserved.",Adolescence; Digital media literacy; Emotional and interpersonal skills; Emotional intelligence; Internet use; Social adjustment; Social relationships,
"O'Boyle E.J., Sandonà L.",Teaching Business Ethics Through Popular Feature Films: An Experiential Approach,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84901295061&partnerID=40&md5=ac5f7ff853d9a4c8420382612bf48b50,"Based on our experience in teaching ethics, we have developed, tested, and presented in this article a program of instruction that rests on four pillars: popular feature films, a six-stage ethical decision-making process, the principles necessary to address ethical situations, and the classroom instructor. Taken separately, there is nothing new or unique in these pillars. Taken together, however, and to our knowledge, these four pillars, including the requirement that each student is expected to prepare a written abstract of the film prior to the classroom discussion of that film in which the student is expected to demonstrate a practical application of ethical principles to actual and concrete moral situations, constitute a new, unique, and tested way to teach ethics to undergraduate students of management and economics. © 2013 Springer Science+Business Media Dordrecht.","Deontology, consequentialism, and virtue ethics; Popular feature films; Principles to address moral situations; Six-stage decision-making process; Teaching business ethics",
"Slocum A., Rohlfer S., Gonzalez-Canton C.",Teaching Business Ethics Through Strategically Integrated Micro-Insertions,2014,http://www.scopus.com/inward/record.url?eid=2-s2.0-84920982971&partnerID=40&md5=92f83cc27210fbb894ecc3f98ef9ac3c,"This article identifies an integrated teaching strategy that was originally developed for engineers, the so-called ‘micro-insertion’ approach, as a practical and effective means to teach ethics at business schools. It is argued that instructors can incorporate not only generic or thematic learning objectives for students into this method (i.e., the intended content of what is being taught: in our case, an underlying ethical base for doing business), but also do so via a strategically integrated approach regarding the appropriate mix and timing of these micro-insertions. With this in mind, we propose a qualitative and example-based approach that endeavors to provide a versatile way for business teachers to incorporate ethics into their general business classes. We also present a conceptual and theoretical framework that underpins this method, and we further provide a set of specific examples and a practical table that show how business instructors might integrate ethics-oriented micro-insertions into their teaching. © 2013, Springer Science+Business Media Dordrecht.",Business ethics; Integrated approach; Micro-insertions; Teaching; Virtue ethics,
